t,x,y,yaw,v
513.475000,15.154,1.630,0.67317,0.630
513.476000,15.155,1.630,0.67322,0.628
513.477000,15.155,1.631,0.67320,0.626
513.478000,15.155,1.631,0.67322,0.626
513.479000,15.156,1.632,0.67323,0.623
513.480000,15.156,1.632,0.67315,0.623
513.481000,15.157,1.632,0.67324,0.621
513.482000,15.157,1.633,0.67316,0.622
513.483000,15.157,1.633,0.67311,0.620
513.484000,15.158,1.634,0.67306,0.622
513.485000,15.158,1.634,0.67297,0.621
513.486000,15.159,1.635,0.67302,0.618
513.487000,15.159,1.635,0.67302,0.616
513.488000,15.159,1.636,0.67305,0.615
513.489000,15.160,1.636,0.67306,0.614
513.490000,15.160,1.637,0.67303,0.612
513.491000,15.160,1.637,0.67297,0.610
513.492000,15.161,1.638,0.67299,0.610
513.493000,15.161,1.638,0.67304,0.608
513.494000,15.162,1.639,0.67324,0.609
513.495000,15.162,1.639,0.67315,0.608
513.496000,15.162,1.640,0.67319,0.608
513.497000,15.163,1.640,0.67315,0.608
513.498000,15.163,1.641,0.67306,0.609
513.499000,15.163,1.641,0.67300,0.608
513.500000,15.164,1.642,0.67316,0.608
513.501000,15.164,1.642,0.67313,0.606
513.502000,15.165,1.643,0.67325,0.604
513.503000,15.165,1.643,0.67327,0.602
513.504000,15.165,1.644,0.67334,0.600
513.505000,15.166,1.644,0.67331,0.598
513.506000,15.166,1.644,0.67327,0.593
513.507000,15.166,1.645,0.67336,0.592
513.508000,15.167,1.645,0.67333,0.588
513.509000,15.167,1.646,0.67326,0.583
513.510000,15.167,1.646,0.67324,0.581
513.511000,15.168,1.647,0.67331,0.580
513.512000,15.168,1.647,0.67321,0.579
513.513000,15.169,1.648,0.67328,0.578
513.515000,15.169,1.649,0.67326,0.571
513.516000,15.170,1.649,0.67340,0.571
513.517000,15.170,1.649,0.67337,0.571
513.518000,15.170,1.650,0.67339,0.570
513.520000,15.171,1.651,0.67369,0.569
513.521000,15.171,1.651,0.67371,0.572
513.522000,15.172,1.652,0.67353,0.572
513.523000,15.172,1.652,0.67337,0.571
513.524000,15.172,1.653,0.67320,0.573
513.525000,15.173,1.653,0.67318,0.573
513.526000,15.173,1.654,0.67314,0.573
513.527000,15.173,1.654,0.67316,0.574
513.528000,15.174,1.654,0.67323,0.574
513.529000,15.174,1.655,0.67323,0.575
513.530000,15.175,1.655,0.67333,0.574
513.531000,15.175,1.656,0.67324,0.571
513.532000,15.175,1.656,0.67322,0.566
513.533000,15.176,1.657,0.67326,0.561
513.534000,15.176,1.657,0.67319,0.558
513.535000,15.176,1.658,0.67330,0.560
513.536000,15.177,1.658,0.67328,0.559
513.537000,15.177,1.658,0.67317,0.558
513.538000,15.177,1.659,0.67330,0.560
513.539000,15.178,1.659,0.67319,0.559
513.540000,15.178,1.660,0.67312,0.559
513.541000,15.178,1.660,0.67322,0.559
513.542000,15.179,1.661,0.67321,0.557
513.544000,15.179,1.661,0.67309,0.554
513.545000,15.180,1.662,0.67319,0.554
513.546000,15.180,1.662,0.67314,0.554
513.547000,15.180,1.663,0.67319,0.554
513.548000,15.181,1.663,0.67309,0.551
513.549000,15.181,1.664,0.67320,0.551
513.550000,15.181,1.664,0.67320,0.551
513.551000,15.182,1.665,0.67322,0.549
513.553000,15.182,1.665,0.67313,0.548
513.555000,15.183,1.666,0.67307,0.548
513.556000,15.183,1.667,0.67294,0.550
513.557000,15.184,1.667,0.67302,0.549
513.559000,15.184,1.668,0.67286,0.549
513.560000,15.185,1.668,0.67282,0.548
513.561000,15.185,1.669,0.67274,0.547
513.562000,15.185,1.669,0.67276,0.546
513.563000,15.186,1.670,0.67285,0.545
513.564000,15.186,1.670,0.67290,0.542
513.565000,15.186,1.671,0.67285,0.540
513.566000,15.187,1.671,0.67280,0.542
513.567000,15.187,1.671,0.67287,0.541
513.569000,15.188,1.672,0.67287,0.542
513.570000,15.188,1.673,0.67284,0.540
513.571000,15.188,1.673,0.67292,0.538
513.572000,15.189,1.674,0.67299,0.534
513.573000,15.189,1.674,0.67302,0.532
513.574000,15.189,1.674,0.67304,0.531
513.575000,15.190,1.675,0.67303,0.527
513.576000,15.190,1.675,0.67299,0.526
513.577000,15.190,1.676,0.67296,0.524
513.579000,15.191,1.676,0.67291,0.520
513.580000,15.191,1.677,0.67278,0.518
513.581000,15.192,1.677,0.67273,0.517
513.582000,15.192,1.678,0.67274,0.517
513.583000,15.192,1.678,0.67291,0.518
513.584000,15.193,1.678,0.67304,0.518
513.585000,15.193,1.679,0.67293,0.515
513.586000,15.193,1.679,0.67280,0.515
513.587000,15.194,1.680,0.67274,0.512
513.588000,15.194,1.680,0.67279,0.510
513.589000,15.194,1.680,0.67284,0.508
513.590000,15.195,1.681,0.67272,0.504
513.592000,15.195,1.682,0.67274,0.501
513.593000,15.195,1.682,0.67290,0.501
513.594000,15.196,1.682,0.67291,0.499
513.595000,15.196,1.683,0.67294,0.502
513.596000,15.196,1.683,0.67300,0.500
513.597000,15.197,1.684,0.67283,0.501
513.598000,15.197,1.684,0.67282,0.501
513.599000,15.197,1.684,0.67278,0.502
513.600000,15.198,1.685,0.67284,0.500
513.601000,15.198,1.685,0.67292,0.497
513.602000,15.198,1.686,0.67301,0.497
513.603000,15.199,1.686,0.67295,0.493
513.604000,15.199,1.686,0.67293,0.493
513.605000,15.199,1.687,0.67301,0.493
513.606000,15.199,1.687,0.67311,0.494
513.607000,15.200,1.688,0.67318,0.495
513.608000,15.200,1.688,0.67314,0.494
513.609000,15.200,1.688,0.67327,0.494
513.610000,15.201,1.689,0.67331,0.496
513.611000,15.201,1.689,0.67331,0.492
513.612000,15.201,1.689,0.67330,0.488
513.613000,15.202,1.690,0.67328,0.486
513.614000,15.202,1.690,0.67323,0.482
513.615000,15.202,1.691,0.67324,0.480
513.617000,15.203,1.691,0.67318,0.478
513.618000,15.203,1.692,0.67308,0.474
513.619000,15.203,1.692,0.67314,0.476
513.620000,15.204,1.692,0.67313,0.475
513.621000,15.204,1.693,0.67307,0.473
513.622000,15.204,1.693,0.67311,0.474
513.623000,15.205,1.694,0.67326,0.475
513.624000,15.205,1.694,0.67314,0.475
513.625000,15.205,1.694,0.67310,0.474
513.626000,15.205,1.695,0.67305,0.472
513.627000,15.206,1.695,0.67320,0.470
513.628000,15.206,1.695,0.67322,0.470
513.629000,15.206,1.696,0.67322,0.468
513.630000,15.207,1.696,0.67341,0.465
513.631000,15.207,1.697,0.67350,0.466
513.632000,15.207,1.697,0.67354,0.465
513.633000,15.207,1.697,0.67364,0.464
513.634000,15.208,1.698,0.67370,0.462
513.635000,15.208,1.698,0.67365,0.460
513.636000,15.208,1.698,0.67367,0.461
513.637000,15.209,1.699,0.67361,0.458
513.638000,15.209,1.699,0.67361,0.459
513.639000,15.209,1.699,0.67363,0.458
513.640000,15.209,1.700,0.67368,0.457
513.641000,15.210,1.700,0.67383,0.455
513.642000,15.210,1.701,0.67378,0.453
513.644000,15.211,1.701,0.67363,0.452
513.645000,15.211,1.702,0.67372,0.452
513.646000,15.211,1.702,0.67382,0.447
513.647000,15.211,1.702,0.67366,0.442
513.648000,15.212,1.703,0.67357,0.436
513.649000,15.212,1.703,0.67354,0.434
513.650000,15.212,1.703,0.67349,0.430
513.651000,15.212,1.704,0.67335,0.432
513.652000,15.213,1.704,0.67333,0.433
513.653000,15.213,1.704,0.67329,0.433
513.654000,15.213,1.705,0.67321,0.435
513.655000,15.213,1.705,0.67310,0.436
513.656000,15.214,1.705,0.67311,0.439
513.657000,15.214,1.706,0.67306,0.440
513.658000,15.214,1.706,0.67313,0.441
513.659000,15.215,1.706,0.67317,0.445
513.660000,15.215,1.707,0.67318,0.445
513.661000,15.215,1.707,0.67313,0.444
513.662000,15.215,1.707,0.67317,0.444
513.663000,15.216,1.708,0.67309,0.444
513.664000,15.216,1.708,0.67316,0.444
513.665000,15.216,1.708,0.67325,0.443
513.666000,15.217,1.709,0.67324,0.441
513.667000,15.217,1.709,0.67324,0.441
513.668000,15.217,1.710,0.67325,0.440
513.669000,15.217,1.710,0.67330,0.438
513.670000,15.218,1.710,0.67322,0.438
513.671000,15.218,1.711,0.67310,0.436
513.672000,15.218,1.711,0.67302,0.432
513.673000,15.218,1.711,0.67300,0.430
513.674000,15.219,1.712,0.67298,0.427
513.675000,15.219,1.712,0.67291,0.425
513.676000,15.219,1.712,0.67286,0.424
513.677000,15.219,1.713,0.67292,0.422
513.678000,15.220,1.713,0.67285,0.422
513.679000,15.220,1.713,0.67280,0.419
513.680000,15.220,1.714,0.67280,0.420
513.681000,15.220,1.714,0.67268,0.416
513.682000,15.221,1.714,0.67263,0.416
513.683000,15.221,1.715,0.67275,0.413
513.684000,15.221,1.715,0.67286,0.411
513.685000,15.221,1.715,0.67272,0.409
513.686000,15.222,1.715,0.67278,0.406
513.687000,15.222,1.716,0.67287,0.403
513.688000,15.222,1.716,0.67300,0.399
513.689000,15.222,1.716,0.67287,0.398
513.690000,15.223,1.717,0.67296,0.398
513.691000,15.223,1.717,0.67303,0.397
513.692000,15.223,1.717,0.67306,0.399
513.693000,15.223,1.718,0.67310,0.399
513.694000,15.224,1.718,0.67303,0.397
513.695000,15.224,1.718,0.67297,0.400
513.696000,15.224,1.719,0.67277,0.399
513.697000,15.224,1.719,0.67262,0.397
513.699000,15.225,1.720,0.67244,0.392
513.700000,15.225,1.720,0.67237,0.391
513.701000,15.225,1.720,0.67216,0.388
513.703000,15.226,1.721,0.67228,0.382
513.704000,15.226,1.721,0.67242,0.379
513.705000,15.226,1.721,0.67235,0.380
513.706000,15.227,1.722,0.67243,0.375
513.707000,15.227,1.722,0.67245,0.371
513.708000,15.227,1.722,0.67249,0.369
513.709000,15.227,1.723,0.67243,0.364
513.710000,15.227,1.723,0.67252,0.365
513.711000,15.228,1.723,0.67250,0.367
513.712000,15.228,1.723,0.67244,0.366
513.713000,15.228,1.724,0.67246,0.368
513.714000,15.228,1.724,0.67254,0.369
513.715000,15.229,1.724,0.67266,0.369
513.716000,15.229,1.725,0.67257,0.369
513.717000,15.229,1.725,0.67253,0.370
513.718000,15.229,1.725,0.67261,0.368
513.719000,15.230,1.725,0.67257,0.371
513.720000,15.230,1.726,0.67255,0.370
513.721000,15.230,1.726,0.67267,0.370
513.722000,15.230,1.726,0.67259,0.370
513.723000,15.230,1.727,0.67260,0.371
513.724000,15.231,1.727,0.67283,0.371
513.725000,15.231,1.727,0.67275,0.368
513.726000,15.231,1.727,0.67270,0.368
513.727000,15.231,1.728,0.67261,0.369
513.728000,15.232,1.728,0.67273,0.365
513.729000,15.232,1.728,0.67283,0.364
513.730000,15.232,1.729,0.67287,0.364
513.731000,15.232,1.729,0.67296,0.362
513.732000,15.232,1.729,0.67288,0.362
513.733000,15.233,1.729,0.67297,0.361
513.735000,15.233,1.730,0.67310,0.359
513.736000,15.233,1.730,0.67303,0.360
513.737000,15.234,1.731,0.67308,0.361
513.738000,15.234,1.731,0.67299,0.359
513.739000,15.234,1.731,0.67292,0.361
513.740000,15.234,1.731,0.67293,0.360
513.741000,15.234,1.732,0.67286,0.359
513.742000,15.235,1.732,0.67287,0.358
513.743000,15.235,1.732,0.67287,0.356
513.744000,15.235,1.733,0.67295,0.354
513.745000,15.235,1.733,0.67284,0.353
513.746000,15.236,1.733,0.67290,0.351
513.747000,15.236,1.733,0.67286,0.349
513.748000,15.236,1.734,0.67289,0.346
513.750000,15.236,1.734,0.67261,0.340
513.751000,15.237,1.734,0.67264,0.341
513.752000,15.237,1.735,0.67255,0.340
513.753000,15.237,1.735,0.67262,0.340
513.754000,15.237,1.735,0.67267,0.338
513.755000,15.237,1.736,0.67255,0.338
513.756000,15.238,1.736,0.67252,0.336
513.757000,15.238,1.736,0.67249,0.333
513.758000,15.238,1.736,0.67247,0.331
513.759000,15.238,1.737,0.67260,0.329
513.760000,15.239,1.737,0.67265,0.326
513.761000,15.239,1.737,0.67257,0.325
513.763000,15.239,1.738,0.67270,0.321
513.764000,15.239,1.738,0.67265,0.319
513.765000,15.240,1.738,0.67253,0.318
513.766000,15.240,1.738,0.67249,0.318
513.767000,15.240,1.739,0.67254,0.319
513.768000,15.240,1.739,0.67262,0.317
513.769000,15.240,1.739,0.67268,0.315
513.770000,15.240,1.739,0.67278,0.316
513.771000,15.241,1.740,0.67271,0.315
513.772000,15.241,1.740,0.67268,0.314
513.773000,15.241,1.740,0.67268,0.313
513.775000,15.241,1.741,0.67272,0.309
513.776000,15.242,1.741,0.67280,0.312
513.777000,15.242,1.741,0.67272,0.313
513.778000,15.242,1.741,0.67273,0.314
513.779000,15.242,1.742,0.67275,0.316
513.780000,15.242,1.742,0.67276,0.317
513.781000,15.243,1.742,0.67262,0.315
513.783000,15.243,1.743,0.67248,0.310
513.784000,15.243,1.743,0.67268,0.311
513.785000,15.243,1.743,0.67264,0.307
513.786000,15.244,1.743,0.67274,0.306
513.787000,15.244,1.743,0.67283,0.309
513.788000,15.244,1.744,0.67279,0.305
513.789000,15.244,1.744,0.67283,0.305
513.790000,15.244,1.744,0.67296,0.305
513.791000,15.245,1.744,0.67305,0.302
513.792000,15.245,1.745,0.67304,0.301
513.793000,15.245,1.745,0.67292,0.298
513.795000,15.245,1.745,0.67291,0.292
513.796000,15.245,1.746,0.67293,0.292
513.797000,15.246,1.746,0.67301,0.292
513.799000,15.246,1.746,0.67297,0.290
513.800000,15.246,1.746,0.67292,0.289
513.801000,15.246,1.747,0.67291,0.290
513.802000,15.246,1.747,0.67297,0.289
513.803000,15.247,1.747,0.67292,0.289
513.804000,15.247,1.747,0.67293,0.290
513.805000,15.247,1.748,0.67302,0.287
513.806000,15.247,1.748,0.67305,0.289
513.807000,15.247,1.748,0.67291,0.289
513.808000,15.248,1.748,0.67298,0.292
513.809000,15.248,1.749,0.67297,0.292
513.810000,15.248,1.749,0.67302,0.291
513.811000,15.248,1.749,0.67306,0.289
513.812000,15.248,1.749,0.67301,0.289
513.813000,15.248,1.749,0.67293,0.286
513.814000,15.249,1.750,0.67293,0.285
513.815000,15.249,1.750,0.67303,0.284
513.816000,15.249,1.750,0.67295,0.282
513.817000,15.249,1.750,0.67305,0.280
513.818000,15.249,1.751,0.67305,0.279
513.819000,15.250,1.751,0.67308,0.278
513.820000,15.250,1.751,0.67301,0.276
513.821000,15.250,1.751,0.67307,0.273
513.822000,15.250,1.751,0.67316,0.272
513.823000,15.250,1.752,0.67320,0.268
513.824000,15.250,1.752,0.67318,0.268
513.826000,15.251,1.752,0.67327,0.270
513.827000,15.251,1.752,0.67330,0.270
513.828000,15.251,1.753,0.67338,0.269
513.829000,15.251,1.753,0.67338,0.270
513.830000,15.251,1.753,0.67337,0.268
513.831000,15.252,1.753,0.67336,0.264
513.832000,15.252,1.754,0.67325,0.265
513.833000,15.252,1.754,0.67333,0.261
513.834000,15.252,1.754,0.67340,0.259
513.835000,15.252,1.754,0.67344,0.259
513.836000,15.252,1.754,0.67344,0.255
513.837000,15.252,1.755,0.67351,0.252
513.838000,15.253,1.755,0.67356,0.251
513.839000,15.253,1.755,0.67369,0.246
513.840000,15.253,1.755,0.67371,0.247
513.841000,15.253,1.755,0.67373,0.247
513.842000,15.253,1.756,0.67372,0.247
513.843000,15.253,1.756,0.67381,0.248
513.845000,15.254,1.756,0.67383,0.248
513.846000,15.254,1.756,0.67393,0.247
513.847000,15.254,1.756,0.67397,0.245
513.848000,15.254,1.757,0.67395,0.242
513.849000,15.254,1.757,0.67398,0.242
513.850000,15.254,1.757,0.67395,0.238
513.851000,15.255,1.757,0.67387,0.238
513.852000,15.255,1.757,0.67387,0.236
513.853000,15.255,1.758,0.67379,0.235
513.854000,15.255,1.758,0.67379,0.235
513.855000,15.255,1.758,0.67364,0.234
513.856000,15.255,1.758,0.67356,0.233
513.857000,15.255,1.758,0.67356,0.231
513.858000,15.256,1.759,0.67345,0.229
513.859000,15.256,1.759,0.67354,0.230
513.860000,15.256,1.759,0.67343,0.226
513.861000,15.256,1.759,0.67361,0.226
513.863000,15.256,1.759,0.67365,0.225
513.864000,15.256,1.760,0.67368,0.225
513.865000,15.257,1.760,0.67366,0.225
513.866000,15.257,1.760,0.67376,0.223
513.867000,15.257,1.760,0.67385,0.220
513.868000,15.257,1.760,0.67396,0.218
513.869000,15.257,1.760,0.67387,0.216
513.870000,15.257,1.761,0.67389,0.215
513.871000,15.257,1.761,0.67394,0.216
513.872000,15.258,1.761,0.67408,0.216
513.873000,15.258,1.761,0.67414,0.217
513.874000,15.258,1.761,0.67426,0.218
513.875000,15.258,1.761,0.67424,0.216
513.876000,15.258,1.762,0.67432,0.214
513.877000,15.258,1.762,0.67429,0.211
513.878000,15.258,1.762,0.67445,0.207
513.879000,15.258,1.762,0.67460,0.206
513.880000,15.259,1.762,0.67453,0.204
513.881000,15.259,1.762,0.67447,0.205
513.882000,15.259,1.763,0.67449,0.206
513.883000,15.259,1.763,0.67446,0.206
513.884000,15.259,1.763,0.67435,0.207
513.885000,15.259,1.763,0.67431,0.206
513.886000,15.259,1.763,0.67443,0.207
513.887000,15.259,1.763,0.67431,0.205
513.888000,15.260,1.764,0.67429,0.204
513.889000,15.260,1.764,0.67427,0.204
513.890000,15.260,1.764,0.67416,0.203
513.891000,15.260,1.764,0.67412,0.203
513.892000,15.260,1.764,0.67396,0.206
513.893000,15.260,1.764,0.67400,0.204
513.894000,15.260,1.765,0.67399,0.204
513.895000,15.260,1.765,0.67389,0.206
513.896000,15.261,1.765,0.67384,0.204
513.897000,15.261,1.765,0.67378,0.205
513.898000,15.261,1.765,0.67374,0.204
513.899000,15.261,1.765,0.67367,0.204
513.900000,15.261,1.766,0.67354,0.205
513.901000,15.261,1.766,0.67351,0.203
513.902000,15.261,1.766,0.67359,0.204
513.903000,15.261,1.766,0.67370,0.203
513.904000,15.262,1.766,0.67366,0.201
513.905000,15.262,1.766,0.67364,0.201
513.906000,15.262,1.766,0.67363,0.199
513.907000,15.262,1.767,0.67365,0.197
513.908000,15.262,1.767,0.67355,0.196
513.909000,15.262,1.767,0.67350,0.194
513.910000,15.262,1.767,0.67361,0.192
513.911000,15.262,1.767,0.67365,0.191
513.912000,15.263,1.767,0.67376,0.191
513.914000,15.263,1.768,0.67396,0.188
513.915000,15.263,1.768,0.67392,0.186
513.916000,15.263,1.768,0.67395,0.186
513.917000,15.263,1.768,0.67394,0.183
513.918000,15.263,1.768,0.67404,0.182
513.919000,15.263,1.768,0.67402,0.180
513.920000,15.263,1.769,0.67391,0.177
513.921000,15.264,1.769,0.67399,0.169
513.922000,15.264,1.769,0.67392,0.161
513.923000,15.264,1.769,0.67402,0.153
513.924000,15.264,1.769,0.67397,0.146
513.925000,15.264,1.769,0.67390,0.139
513.926000,15.264,1.769,0.67396,0.131
513.927000,15.264,1.769,0.67410,0.125
513.928000,15.264,1.769,0.67414,0.120
513.929000,15.264,1.770,0.67421,0.112
513.930000,15.264,1.770,0.67426,0.107
513.931000,15.264,1.770,0.67422,0.111
513.932000,15.264,1.770,0.67415,0.113
513.933000,15.264,1.770,0.67405,0.114
513.934000,15.265,1.770,0.67404,0.117
513.936000,15.265,1.770,0.67402,0.121
513.937000,15.265,1.770,0.67403,0.124
513.938000,15.265,1.770,0.67405,0.125
513.939000,15.265,1.770,0.67411,0.127
513.940000,15.265,1.771,0.67411,0.127
513.941000,15.265,1.771,0.67427,0.121
513.942000,15.265,1.771,0.67444,0.114
513.944000,15.265,1.771,0.67472,0.106
513.945000,15.265,1.771,0.67476,0.109
513.946000,15.265,1.771,0.67465,0.109
513.947000,15.266,1.771,0.67458,0.111
513.948000,15.266,1.771,0.67453,0.113
513.949000,15.266,1.771,0.67448,0.114
513.950000,15.266,1.771,0.67447,0.117
513.951000,15.266,1.772,0.67443,0.112
513.952000,15.266,1.772,0.67450,0.106
513.953000,15.266,1.772,0.67440,0.101
513.954000,15.266,1.772,0.67416,0.095
513.955000,15.266,1.772,0.67426,0.091
513.956000,15.266,1.772,0.67422,0.086
513.957000,15.266,1.772,0.67419,0.082
513.958000,15.266,1.772,0.67412,0.079
513.959000,15.266,1.772,0.67403,0.074
513.961000,15.266,1.772,0.67392,0.067
513.962000,15.266,1.772,0.67404,0.064
513.964000,15.266,1.772,0.67427,0.057
513.965000,15.266,1.772,0.67425,0.056
513.966000,15.266,1.772,0.67421,0.053
513.967000,15.267,1.772,0.67422,0.051
513.968000,15.267,1.772,0.67440,0.046
513.969000,15.267,1.773,0.67428,0.045
513.970000,15.267,1.773,0.67423,0.042
513.971000,15.267,1.773,0.67424,0.040
513.972000,15.267,1.773,0.67434,0.038
513.973000,15.267,1.773,0.67432,0.036
513.974000,15.267,1.773,0.67429,0.035
513.975000,15.267,1.773,0.67428,0.033
513.976000,15.267,1.773,0.67430,0.031
513.977000,15.267,1.773,0.67435,0.030
513.978000,15.267,1.773,0.67440,0.028
513.979000,15.267,1.773,0.67444,0.028
513.980000,15.267,1.773,0.67436,0.026
513.981000,15.267,1.773,0.67436,0.024
513.982000,15.267,1.773,0.67433,0.024
513.983000,15.267,1.773,0.67427,0.022
513.984000,15.267,1.773,0.67412,0.023
513.985000,15.267,1.773,0.67418,0.021
513.986000,15.267,1.773,0.67413,0.019
513.988000,15.267,1.773,0.67419,0.022
513.989000,15.267,1.773,0.67419,0.018
513.990000,15.267,1.773,0.67437,0.017
513.991000,15.267,1.773,0.67445,0.016
513.992000,15.267,1.773,0.67445,0.016
513.993000,15.267,1.773,0.67436,0.016
513.994000,15.267,1.773,0.67410,0.015
513.995000,15.267,1.773,0.67426,0.013
513.996000,15.267,1.773,0.67434,0.013
513.997000,15.267,1.773,0.67430,0.013
513.998000,15.267,1.773,0.67441,0.012
513.999000,15.267,1.773,0.67426,0.011
514.000000,15.267,1.773,0.67425,0.013
514.001000,15.267,1.773,0.67435,0.011
514.002000,15.267,1.773,0.67440,0.012
514.004000,15.267,1.773,0.67434,0.012
514.005000,15.267,1.773,0.67434,0.011
514.006000,15.267,1.773,0.67444,0.009
514.007000,15.267,1.773,0.67459,0.010
514.008000,15.267,1.773,0.67473,0.009
514.009000,15.267,1.773,0.67477,0.009
514.010000,15.267,1.773,0.67476,0.009
514.011000,15.267,1.773,0.67477,0.009
514.012000,15.267,1.773,0.67469,0.009
514.013000,15.267,1.773,0.67471,0.009
514.014000,15.267,1.773,0.67468,0.009
514.015000,15.267,1.773,0.67454,0.008
514.016000,15.267,1.773,0.67451,0.008
514.017000,15.267,1.773,0.67447,0.007
514.018000,15.267,1.773,0.67441,0.008
514.019000,15.267,1.773,0.67438,0.008
514.020000,15.267,1.773,0.67428,0.008
514.021000,15.267,1.773,0.67407,0.007
514.022000,15.267,1.773,0.67394,0.007
514.023000,15.267,1.773,0.67411,0.007
514.024000,15.267,1.773,0.67442,0.007
514.025000,15.267,1.773,0.67444,0.007
514.026000,15.267,1.773,0.67431,0.006
514.027000,15.267,1.773,0.67439,0.006
514.028000,15.267,1.773,0.67436,0.007
514.029000,15.267,1.773,0.67431,0.007
514.030000,15.267,1.773,0.67443,0.007
514.031000,15.267,1.773,0.67446,0.007
514.032000,15.267,1.773,0.67432,0.006
514.033000,15.267,1.773,0.67438,0.006
514.034000,15.267,1.773,0.67448,0.006
