t,predict_ms,update_ms
513.953000,0.09,0.01
513.954000,0.08,0.01
513.955000,0.14,0.01
513.956000,0.09,0.01
513.957000,0.10,0.01
513.958000,0.08,0.01
513.959000,0.08,0.01
513.961000,0.10,0.01
513.962000,0.09,0.01
513.964000,0.09,0.01
513.965000,0.14,0.01
513.966000,0.08,0.01
513.967000,0.08,0.01
513.968000,0.09,0.01
513.969000,0.07,0.02
513.970000,0.10,0.01
513.971000,0.09,0.01
513.972000,0.10,0.01
513.973000,0.10,0.01
513.974000,0.08,0.01
513.975000,0.10,0.01
513.976000,0.09,0.01
513.977000,0.07,0.00
513.978000,0.07,0.01
513.979000,0.10,0.01
513.980000,0.10,0.01
513.981000,0.10,0.01
513.982000,0.08,0.01
513.983000,0.08,0.01
513.984000,0.09,0.01
513.985000,0.10,0.01
513.986000,0.08,0.01
513.988000,0.08,0.01
513.989000,0.07,0.00
513.990000,0.10,0.01
513.991000,0.10,0.01
513.992000,0.08,0.01
513.993000,0.09,0.01
513.994000,0.07,0.01
513.995000,0.10,0.01
513.996000,0.08,0.01
513.997000,0.09,0.01
513.998000,0.09,0.01
513.999000,0.07,0.00
514.000000,0.09,0.01
514.001000,0.09,0.01
514.002000,0.08,0.01
514.004000,0.09,0.01
514.005000,0.10,0.01
514.006000,0.07,0.01
514.007000,0.10,0.01
514.008000,0.07,0.00
514.009000,0.07,0.00
514.010000,0.08,0.00
514.011000,0.07,0.00
514.012000,0.09,0.01
514.013000,0.08,0.00
514.014000,0.10,0.01
514.015000,0.09,0.01
514.016000,0.10,0.01
514.017000,0.09,0.01
514.018000,0.07,0.00
514.019000,0.10,0.01
514.020000,0.08,0.01
514.021000,0.08,0.01
514.022000,0.09,0.01
514.023000,0.10,0.01
514.024000,0.07,0.01
514.025000,0.12,0.01
514.026000,0.10,0.01
514.027000,0.08,0.01
514.028000,0.10,0.01
514.029000,0.09,0.01
514.030000,0.09,0.01
514.031000,0.10,0.01
514.032000,0.07,0.00
514.033000,0.09,0.01
514.034000,0.09,0.01
514.035000,0.10,0.01
514.036000,0.08,0.01
514.037000,0.08,0.01
514.038000,0.10,0.01
514.039000,0.12,0.01
514.040000,0.08,0.01
514.041000,0.07,0.01
514.042000,0.08,0.01
514.043000,0.09,0.01
514.044000,0.10,0.01
514.045000,0.09,0.01
514.046000,0.08,0.01
514.047000,0.08,0.01
514.048000,0.08,0.01
514.049000,0.08,0.01
514.050000,0.13,0.01
514.051000,0.09,0.01
514.052000,0.08,0.01
514.053000,0.09,0.01
514.054000,0.07,0.01
514.055000,0.09,0.01
514.056000,0.12,0.01
514.057000,0.10,0.01
514.058000,0.09,0.03
514.059000,0.11,0.01
514.060000,0.11,0.01
514.061000,0.08,0.01
514.062000,0.09,0.01
514.063000,0.09,0.01
514.064000,0.08,0.01
514.065000,0.08,0.01
514.066000,0.27,0.01
514.067000,0.10,0.01
514.068000,0.09,0.01
514.069000,0.09,0.01
514.070000,0.08,0.01
514.071000,0.10,0.01
514.072000,0.11,0.01
514.073000,0.08,0.01
514.074000,0.12,0.01
514.075000,0.08,0.01
514.076000,0.09,0.01
514.077000,0.08,0.01
514.078000,0.10,0.01
514.079000,0.08,0.01
514.080000,0.08,0.01
514.081000,0.10,0.01
514.082000,0.08,0.01
514.083000,0.08,0.01
514.084000,0.11,0.01
514.085000,0.11,0.01
514.086000,0.09,0.01
514.087000,0.08,0.01
514.088000,0.10,0.01
514.089000,0.10,0.01
514.090000,0.13,0.01
514.091000,0.07,0.01
514.092000,0.11,0.01
514.093000,0.08,0.01
514.094000,0.13,0.01
514.095000,0.09,0.01
514.096000,0.10,0.01
514.097000,0.08,0.01
514.099000,0.12,0.01
514.100000,0.08,0.01
514.101000,0.10,0.01
514.102000,0.10,0.01
514.104000,0.08,0.01
514.105000,0.10,0.01
514.106000,0.10,0.01
514.107000,0.08,0.01
514.108000,0.08,0.01
514.109000,0.08,0.01
514.110000,0.10,0.01
514.111000,0.08,0.01
514.112000,0.10,0.01
514.113000,0.09,0.01
514.114000,0.11,0.01
514.115000,0.08,0.01
514.116000,0.07,0.01
514.117000,0.07,0.00
514.119000,0.07,0.00
514.120000,0.08,0.01
514.121000,0.08,0.01
514.122000,0.07,0.00
514.123000,0.08,0.01
514.124000,0.09,0.01
514.125000,0.10,0.01
514.126000,0.08,0.01
514.127000,0.07,0.01
514.128000,0.07,0.00
514.129000,0.07,0.01
514.130000,0.24,0.05
514.131000,0.09,0.01
514.132000,0.09,0.01
514.133000,0.08,0.01
514.134000,0.08,0.01
514.135000,0.09,0.01
514.136000,0.10,0.01
514.137000,0.08,0.01
514.138000,0.08,0.01
514.139000,0.07,0.01
514.140000,0.09,0.01
514.141000,0.08,0.01
514.142000,0.07,0.00
514.143000,0.09,0.01
514.144000,0.09,0.01
514.145000,0.08,0.01
514.146000,0.09,0.01
514.147000,0.10,0.01
514.148000,0.10,0.01
514.149000,0.07,0.01
514.150000,0.09,0.01
514.151000,0.09,0.01
514.152000,0.10,0.01
514.153000,0.08,0.01
514.154000,0.13,0.01
514.155000,0.18,0.01
514.156000,0.09,0.01
514.157000,0.09,0.01
514.158000,0.10,0.01
514.159000,0.10,0.01
514.160000,0.09,0.01
514.161000,0.11,0.02
514.162000,0.13,0.01
514.163000,0.11,0.01
514.165000,0.10,0.01
514.166000,0.09,0.01
514.167000,0.10,0.01
514.168000,0.08,0.01
514.169000,0.09,0.01
514.170000,0.09,0.01
514.171000,0.08,0.01
514.172000,0.10,0.01
514.173000,0.08,0.01
514.174000,0.10,0.01
514.175000,0.13,0.01
514.176000,0.08,0.01
514.177000,0.09,0.01
514.178000,0.09,0.01
514.179000,0.08,0.01
514.180000,0.11,0.01
514.181000,0.10,0.01
514.182000,0.08,0.01
514.183000,0.10,0.01
514.184000,0.08,0.01
514.185000,0.08,0.01
514.186000,0.09,0.01
514.188000,0.10,0.01
514.189000,0.08,0.01
514.190000,0.10,0.01
514.191000,0.07,0.01
514.192000,0.09,0.01
514.193000,0.08,0.01
514.194000,0.08,0.01
514.195000,0.14,0.01
514.196000,0.08,0.01
514.197000,0.11,0.01
514.198000,0.08,0.01
514.199000,0.10,0.01
514.200000,0.08,0.01
514.201000,0.09,0.01
514.203000,0.08,0.01
514.204000,0.10,0.01
514.205000,0.10,0.01
514.206000,0.08,0.01
514.207000,0.08,0.01
514.208000,0.10,0.01
514.209000,0.08,0.01
514.210000,0.08,0.00
514.211000,0.08,0.01
514.212000,0.09,0.01
514.213000,0.08,0.01
514.214000,0.08,0.01
514.215000,0.08,0.01
514.216000,0.08,0.01
514.217000,0.07,0.01
514.219000,0.08,0.01
514.220000,0.08,0.01
514.221000,0.10,0.01
514.222000,0.08,0.01
514.223000,0.07,0.01
514.225000,0.09,0.01
514.226000,0.08,0.01
514.227000,0.10,0.01
514.228000,0.08,0.01
514.229000,0.08,0.01
514.230000,0.10,0.01
514.231000,0.09,0.01
514.232000,0.10,0.01
514.233000,0.08,0.01
514.234000,0.08,0.01
514.235000,0.08,0.01
514.236000,0.08,0.01
514.237000,0.10,0.01
514.238000,0.10,0.01
514.239000,0.11,0.01
514.240000,0.08,0.01
514.241000,0.10,0.01
514.242000,0.12,0.01
514.244000,0.08,0.01
514.245000,0.10,0.01
514.246000,0.10,0.01
514.247000,0.11,0.01
514.249000,0.09,0.01
514.250000,0.09,0.01
514.251000,0.10,0.01
514.252000,0.09,0.01
514.253000,0.35,0.01
514.254000,0.08,0.01
514.255000,0.10,0.01
514.256000,0.08,0.01
514.257000,0.11,0.01
514.258000,0.16,0.01
514.259000,0.10,0.01
514.260000,0.08,0.01
514.261000,0.09,0.01
514.262000,0.12,0.01
514.263000,0.10,0.01
514.264000,0.09,0.01
514.265000,0.10,0.01
514.266000,0.10,0.01
514.267000,0.10,0.01
514.268000,0.11,0.01
514.269000,0.09,0.01
514.270000,0.08,0.01
514.271000,0.10,0.01
514.272000,0.08,0.01
514.273000,0.11,0.01
514.274000,0.11,0.01
514.275000,0.08,0.01
514.276000,0.10,0.01
514.277000,0.11,0.01
514.278000,0.08,0.01
514.279000,0.08,0.01
514.280000,0.11,0.01
514.281000,0.09,0.01
514.282000,0.15,0.01
514.283000,0.08,0.01
514.284000,0.11,0.01
514.285000,0.11,0.01
514.286000,0.11,0.01
514.287000,0.08,0.01
514.288000,0.11,0.01
514.289000,0.09,0.01
514.290000,0.08,0.01
514.291000,0.08,0.01
514.293000,0.10,0.01
514.294000,0.07,0.01
514.295000,0.11,0.01
514.296000,0.09,0.01
514.298000,0.14,0.01
514.299000,0.09,0.01
514.300000,0.06,0.00
514.301000,0.10,0.01
514.302000,0.10,0.01
514.303000,0.09,0.01
514.304000,0.07,0.01
514.305000,0.11,0.01
514.306000,0.13,0.01
514.307000,0.09,0.01
514.308000,0.08,0.01
514.309000,0.08,0.01
514.310000,0.11,0.01
514.311000,0.10,0.01
514.312000,0.09,0.01
514.313000,0.08,0.01
514.314000,0.11,0.01
514.315000,0.09,0.01
514.316000,0.09,0.01
514.317000,0.08,0.01
514.318000,0.10,0.01
514.319000,0.11,0.01
514.320000,0.10,0.01
514.321000,0.10,0.01
514.323000,0.11,0.01
514.324000,0.10,0.01
514.325000,0.09,0.01
514.326000,0.10,0.01
514.327000,0.08,0.01
514.329000,0.10,0.01
514.330000,0.11,0.01
514.331000,0.11,0.01
514.332000,0.10,0.01
514.333000,0.09,0.01
514.334000,0.08,0.01
514.335000,0.08,0.01
514.336000,0.10,0.01
514.337000,0.08,0.01
514.338000,0.10,0.01
514.339000,0.10,0.01
514.340000,0.08,0.01
514.341000,0.09,0.01
514.342000,0.08,0.01
514.343000,0.10,0.01
514.344000,0.09,0.01
514.345000,0.08,0.01
514.346000,0.08,0.01
514.347000,0.08,0.01
514.348000,0.08,0.01
514.349000,0.10,0.01
514.350000,0.10,0.01
514.351000,0.08,0.01
514.352000,0.11,0.01
514.353000,0.09,0.01
514.354000,0.19,0.01
514.355000,0.11,0.01
514.356000,0.11,0.01
514.358000,0.14,0.01
514.359000,0.11,0.01
514.360000,0.12,0.01
514.361000,0.13,0.01
514.362000,0.10,0.01
514.363000,0.10,0.01
514.364000,0.12,0.01
514.365000,0.09,0.01
514.366000,0.11,0.01
514.367000,0.11,0.01
514.368000,0.09,0.01
514.369000,0.12,0.01
514.370000,0.12,0.01
514.371000,0.11,0.01
514.372000,0.09,0.01
514.373000,0.12,0.01
514.374000,0.12,0.01
514.375000,0.11,0.01
514.376000,0.10,0.01
514.377000,0.10,0.01
514.378000,0.10,0.01
514.379000,0.12,0.01
514.380000,0.09,0.01
514.381000,0.10,0.01
514.382000,0.09,0.01
514.383000,0.12,0.01
514.384000,0.09,0.01
514.385000,0.11,0.01
514.386000,0.09,0.01
514.387000,0.08,0.01
514.388000,0.10,0.01
514.389000,0.11,0.01
514.390000,0.10,0.01
514.391000,0.12,0.01
514.392000,0.09,0.01
514.393000,0.11,0.01
514.394000,0.11,0.01
514.395000,0.09,0.01
514.396000,0.10,0.01
514.397000,0.11,0.01
514.398000,0.13,0.01
514.399000,0.08,0.01
514.400000,0.10,0.01
514.401000,0.10,0.01
514.402000,0.11,0.01
514.403000,0.08,0.01
514.404000,0.08,0.01
514.405000,0.09,0.01
514.406000,0.10,0.01
514.407000,0.09,0.01
514.408000,0.08,0.01
514.409000,0.10,0.01
514.410000,0.10,0.01
514.411000,0.10,0.01
514.412000,0.10,0.01
514.413000,0.08,0.01
514.414000,0.09,0.01
514.415000,0.10,0.01
514.416000,0.08,0.01
514.417000,0.10,0.01
514.418000,0.09,0.01
514.419000,0.09,0.01
514.421000,0.09,0.01
514.422000,0.08,0.01
514.423000,0.08,0.01
514.424000,0.10,0.01
514.425000,0.10,0.01
514.426000,0.09,0.01
514.427000,0.10,0.01
514.428000,0.08,0.01
514.429000,0.08,0.01
514.430000,0.08,0.01
514.431000,0.08,0.01
514.433000,0.08,0.01
514.434000,0.10,0.01
514.435000,0.10,0.01
514.436000,0.08,0.01
514.437000,0.07,0.01
514.438000,0.08,0.01
514.439000,0.09,0.01
514.440000,0.09,0.01
514.441000,0.09,0.01
514.442000,0.08,0.01
514.443000,0.07,0.01
514.444000,0.08,0.01
514.446000,0.08,0.01
514.447000,0.10,0.01
514.448000,0.08,0.01
514.449000,0.09,0.01
514.450000,0.07,0.01
514.451000,0.08,0.01
514.452000,0.10,0.01
514.453000,0.08,0.01
514.454000,0.07,0.01
514.455000,0.09,0.01
514.456000,0.08,0.01
514.457000,0.09,0.01
514.458000,0.09,0.01
514.459000,0.07,0.01
514.460000,0.09,0.01
514.461000,0.08,0.01
514.462000,0.08,0.01
514.463000,0.09,0.01
514.464000,0.10,0.01
514.465000,0.08,0.01
514.466000,0.10,0.01
514.467000,0.08,0.01
514.468000,0.08,0.01
514.469000,0.10,0.01
514.470000,0.08,0.01
514.471000,0.11,0.01
514.472000,0.18,0.01
514.473000,0.08,0.01
514.474000,0.08,0.01
514.475000,0.10,0.01
514.476000,0.11,0.01
514.477000,0.08,0.01
514.478000,0.10,0.01
514.479000,0.08,0.01
514.480000,0.09,0.01
514.481000,0.10,0.01
514.482000,0.08,0.01
514.483000,0.10,0.01
514.484000,0.12,0.01
514.485000,0.08,0.01
514.486000,0.08,0.01
514.487000,0.08,0.01
514.488000,0.07,0.01
514.489000,0.08,0.01
514.490000,0.10,0.01
514.491000,0.09,0.01
514.492000,0.09,0.01
514.493000,0.08,0.01
514.494000,0.08,0.01
514.495000,0.10,0.01
514.496000,0.09,0.01
514.497000,0.08,0.01
514.498000,0.08,0.01
514.499000,0.10,0.01
514.500000,0.09,0.01
514.501000,0.08,0.01
514.502000,0.10,0.01
514.503000,0.08,0.01
514.504000,0.08,0.01
514.505000,0.07,0.00
514.506000,0.08,0.01
514.507000,0.08,0.01
514.508000,0.10,0.01
514.509000,0.10,0.01
514.510000,0.07,0.01
514.511000,0.07,0.01
514.512000,0.07,0.01
514.513000,0.13,0.01
514.514000,0.07,0.01
514.515000,0.08,0.01
514.516000,0.07,0.01
514.517000,0.07,0.01
514.518000,0.09,0.01
514.519000,0.09,0.01
514.520000,0.08,0.01
514.521000,0.10,0.01
514.522000,0.11,0.01
514.523000,0.11,0.01
514.524000,0.09,0.01
514.526000,0.09,0.01
514.527000,0.09,0.01
514.528000,0.08,0.01
514.529000,0.11,0.01
514.530000,0.10,0.01
514.531000,0.10,0.01
514.532000,0.10,0.01
514.533000,0.08,0.01
514.534000,0.10,0.01
514.535000,0.08,0.01
514.536000,0.10,0.01
514.537000,0.08,0.02
514.538000,0.10,0.01
514.539000,0.10,0.01
514.540000,0.08,0.01
514.541000,0.09,0.01
514.542000,0.20,0.01
514.543000,0.09,0.01
514.544000,0.10,0.01
514.545000,0.08,0.01
514.546000,0.10,0.01
514.547000,0.10,0.01
514.548000,0.08,0.01
514.549000,0.08,0.01
514.550000,0.08,0.01
514.551000,0.09,0.01
514.552000,0.08,0.01
514.553000,0.07,0.01
514.554000,0.09,0.01
514.555000,0.09,0.01
514.556000,0.11,0.01
514.557000,0.09,0.01
514.558000,0.14,0.01
514.559000,0.12,0.01
514.560000,0.11,0.01
514.561000,0.09,0.01
514.562000,0.18,0.01
514.563000,0.15,0.01
514.564000,0.19,0.01
514.565000,0.11,0.01
514.566000,0.14,0.01
514.567000,0.11,0.01
514.568000,0.13,0.01
514.570000,0.10,0.01
514.571000,0.11,0.01
514.572000,0.09,0.01
514.573000,0.12,0.01
514.574000,0.12,0.01
514.576000,0.13,0.01
514.577000,0.14,0.01
514.578000,0.12,0.01
514.579000,0.11,0.01
514.580000,0.12,0.01
514.581000,0.13,0.01
514.582000,0.09,0.01
514.583000,0.10,0.01
514.584000,0.24,0.01
514.585000,0.09,0.01
514.586000,0.10,0.01
514.587000,0.08,0.01
514.588000,0.09,0.01
514.589000,0.11,0.01
514.590000,0.10,0.01
514.591000,0.12,0.01
514.592000,0.09,0.01
514.593000,0.12,0.01
514.594000,0.08,0.01
514.595000,0.08,0.01
514.596000,0.07,0.01
514.597000,0.08,0.01
514.598000,0.11,0.01
514.599000,0.11,0.01
514.600000,0.10,0.01
514.601000,0.07,0.01
514.602000,0.09,0.01
514.604000,0.09,0.01
514.605000,0.10,0.01
514.606000,0.10,0.01
514.607000,0.08,0.01
514.608000,0.09,0.01
514.610000,0.11,0.01
514.611000,0.10,0.01
514.612000,0.09,0.01
514.613000,0.08,0.01
514.614000,0.11,0.01
514.615000,0.08,0.01
514.616000,0.11,0.01
514.617000,0.10,0.01
514.618000,0.10,0.01
514.620000,0.08,0.01
514.621000,0.08,0.01
514.622000,0.10,0.01
514.623000,0.09,0.01
514.624000,0.12,0.01
514.625000,0.08,0.01
514.626000,0.08,0.01
514.628000,0.09,0.01
514.629000,0.09,0.01
514.630000,0.10,0.01
514.631000,0.07,0.01
514.632000,0.10,0.01
514.633000,0.08,0.01
514.634000,0.10,0.01
514.635000,0.13,0.01
514.636000,0.09,0.01
514.637000,0.08,0.01
514.638000,0.08,0.01
514.639000,0.09,0.01
514.640000,0.08,0.01
514.641000,0.08,0.01
514.642000,0.13,0.01
514.643000,0.10,0.01
514.644000,0.10,0.01
514.645000,0.09,0.01
514.646000,0.08,0.01
514.647000,0.09,0.01
514.648000,0.08,0.01
514.649000,0.08,0.01
514.650000,0.10,0.01
514.651000,0.07,0.01
514.652000,0.09,0.01
514.653000,0.09,0.01
514.654000,0.11,0.01
514.655000,0.10,0.01
514.656000,0.10,0.02
514.657000,0.09,0.01
514.658000,0.09,0.01
514.659000,0.10,0.01
514.660000,0.09,0.01
514.661000,0.10,0.01
514.662000,0.09,0.01
514.663000,0.10,0.01
514.664000,0.08,0.01
514.665000,0.09,0.01
514.666000,0.08,0.01
514.667000,0.07,0.01
514.668000,0.10,0.01
514.669000,0.09,0.01
514.670000,0.08,0.01
514.671000,0.08,0.01
514.672000,0.08,0.01
514.673000,0.09,0.01
514.674000,0.08,0.01
514.675000,0.11,0.01
514.676000,0.09,0.01
514.677000,0.10,0.01
514.678000,0.08,0.01
514.679000,0.10,0.01
514.680000,0.07,0.01
514.681000,0.07,0.00
514.682000,0.12,0.01
514.683000,0.07,0.01
514.684000,0.09,0.01
514.685000,0.09,0.01
514.686000,0.07,0.01
514.687000,0.09,0.01
514.688000,0.09,0.01
514.689000,0.07,0.00
514.690000,0.07,0.01
514.691000,0.10,0.01
514.692000,0.09,0.01
514.693000,0.09,0.01
514.694000,0.10,0.01
514.695000,0.08,0.01
514.696000,0.10,0.01
514.697000,0.08,0.01
514.698000,0.08,0.01
514.699000,0.10,0.01
514.700000,0.08,0.01
514.701000,0.09,0.01
514.702000,0.08,0.01
514.703000,0.08,0.01
514.704000,0.10,0.01
514.705000,0.10,0.01
514.706000,0.10,0.01
514.708000,0.09,0.01
514.709000,0.09,0.01
514.710000,0.08,0.01
514.711000,0.08,0.01
514.712000,0.08,0.01
514.713000,0.08,0.01
514.714000,0.16,0.01
514.715000,0.10,0.01
514.716000,0.10,0.01
514.718000,0.08,0.01
514.719000,0.09,0.01
514.720000,0.08,0.01
514.721000,0.10,0.01
514.722000,0.09,0.01
514.723000,0.08,0.01
514.724000,0.10,0.01
514.725000,0.09,0.01
514.726000,0.10,0.01
514.727000,0.09,0.01
514.728000,0.10,0.01
514.729000,0.13,0.01
514.730000,0.09,0.01
514.731000,0.11,0.01
514.733000,0.10,0.01
514.735000,0.11,0.01
514.736000,0.09,0.01
514.737000,0.11,0.01
514.738000,0.10,0.01
514.739000,0.11,0.01
514.740000,0.11,0.01
514.741000,0.09,0.01
514.743000,0.08,0.01
514.744000,0.10,0.01
514.745000,0.09,0.01
514.746000,0.09,0.01
514.747000,0.11,0.01
514.748000,0.09,0.01
514.749000,0.15,0.01
514.750000,0.10,0.01
514.751000,0.09,0.01
514.752000,0.09,0.01
514.753000,0.08,0.01
514.754000,0.08,0.01
514.755000,0.13,0.01
514.756000,0.10,0.01
514.758000,0.11,0.01
514.759000,0.13,0.01
514.760000,0.10,0.01
514.761000,0.11,0.01
514.763000,0.14,0.01
514.764000,0.11,0.01
514.766000,0.14,0.01
514.767000,0.11,0.01
514.768000,0.14,0.01
514.769000,0.11,0.01
514.770000,0.09,0.01
514.771000,0.09,0.01
514.773000,0.13,0.01
514.774000,0.14,0.01
514.775000,0.09,0.01
514.776000,0.09,0.01
514.777000,0.13,0.01
514.778000,0.14,0.01
514.779000,0.11,0.01
514.780000,0.13,0.01
514.781000,0.13,0.01
514.782000,0.10,0.01
514.783000,0.10,0.01
514.785000,0.11,0.01
514.786000,0.09,0.01
514.787000,0.08,0.01
514.788000,0.09,0.01
514.789000,0.13,0.01
514.790000,0.11,0.01
514.791000,0.08,0.01
514.792000,0.10,0.01
514.793000,0.11,0.01
514.794000,0.11,0.01
514.795000,0.11,0.01
514.796000,0.11,0.01
514.797000,0.10,0.01
514.798000,0.08,0.01
514.799000,0.11,0.01
514.800000,0.09,0.01
514.801000,0.11,0.01
514.802000,0.08,0.01
514.803000,0.09,0.01
514.804000,0.09,0.01
514.805000,0.10,0.01
514.806000,0.09,0.01
514.807000,0.08,0.01
514.808000,0.10,0.01
514.809000,0.10,0.01
514.810000,0.10,0.01
514.811000,0.07,0.01
514.812000,0.10,0.01
514.813000,0.08,0.01
514.814000,0.09,0.01
514.815000,0.08,0.01
514.816000,0.12,0.01
514.817000,0.08,0.01
514.818000,0.08,0.01
514.819000,0.07,0.01
514.820000,0.10,0.01
514.821000,0.09,0.01
514.822000,0.10,0.01
514.823000,0.08,0.01
514.824000,0.08,0.01
514.825000,0.08,0.01
514.826000,0.08,0.01
514.827000,0.10,0.01
514.828000,0.10,0.01
514.829000,0.09,0.01
514.830000,0.09,0.01
514.831000,0.07,0.01
514.832000,0.08,0.01
514.834000,0.11,0.01
514.835000,0.09,0.01
514.836000,0.10,0.01
514.837000,0.08,0.01
514.838000,0.08,0.01
514.839000,0.07,0.01
514.841000,0.08,0.01
514.842000,0.08,0.01
514.843000,0.09,0.01
514.844000,0.10,0.01
514.845000,0.10,0.01
514.846000,0.08,0.01
514.847000,0.07,0.00
514.848000,0.10,0.01
514.849000,0.09,0.01
514.850000,0.10,0.01
514.851000,0.08,0.01
514.852000,0.08,0.01
514.853000,0.07,0.01
514.854000,0.09,0.01
514.855000,0.09,0.01
514.856000,0.10,0.01
514.857000,0.08,0.01
514.858000,0.11,0.01
514.859000,0.10,0.01
514.860000,0.09,0.01
514.861000,0.09,0.01
514.862000,0.08,0.01
514.863000,0.08,0.01
514.864000,0.09,0.01
514.865000,0.10,0.01
514.866000,0.08,0.01
514.868000,0.08,0.01
514.869000,0.10,0.01
514.870000,0.08,0.01
514.871000,0.11,0.01
514.872000,0.08,0.01
514.873000,0.10,0.01
514.874000,0.08,0.01
514.876000,0.11,0.01
514.877000,0.09,0.01
514.878000,0.08,0.01
514.879000,0.07,0.01
514.880000,0.09,0.01
514.881000,0.10,0.01
514.882000,0.09,0.01
514.883000,0.08,0.01
514.884000,0.10,0.01
514.885000,0.08,0.01
514.886000,0.10,0.01
514.887000,0.08,0.01
514.888000,0.08,0.01
514.890000,0.09,0.01
514.891000,0.09,0.01
514.892000,0.10,0.01
514.893000,0.09,0.01
514.894000,0.08,0.01
514.895000,0.09,0.01
514.896000,0.09,0.01
514.897000,0.08,0.01
514.898000,0.08,0.01
514.900000,0.11,0.01
514.901000,0.09,0.01
514.902000,0.28,0.01
514.903000,0.07,0.01
514.904000,0.10,0.01
514.905000,0.08,0.01
514.906000,0.10,0.01
514.907000,0.08,0.01
514.908000,0.08,0.01
514.909000,0.08,0.01
514.910000,0.11,0.01
514.911000,0.08,0.01
514.912000,0.08,0.01
514.913000,0.08,0.01
514.914000,0.08,0.01
514.915000,0.10,0.01
514.916000,0.08,0.01
514.918000,0.08,0.01
514.919000,0.07,0.01
514.920000,0.07,0.00
514.921000,0.09,0.01
514.922000,0.07,0.01
514.923000,0.10,0.01
514.924000,0.07,0.00
514.925000,0.10,0.01
514.926000,0.08,0.01
514.927000,0.07,0.01
514.928000,0.09,0.01
514.929000,0.08,0.01
514.930000,0.25,0.01
514.931000,0.09,0.01
514.932000,0.08,0.01
514.933000,0.10,0.01
514.934000,0.13,0.01
514.935000,0.09,0.01
514.936000,0.07,0.00
514.937000,0.10,0.01
514.938000,0.11,0.01
514.939000,0.09,0.01
514.941000,0.09,0.01
514.942000,0.13,0.01
514.943000,0.09,0.01
514.944000,0.09,0.01
514.945000,0.09,0.01
514.946000,0.09,0.01
514.947000,0.10,0.01
