t,ex,ey,eyaw
524.434000,13.133,-10.751,-1.31592
524.435000,13.133,-10.751,-1.31588
524.436000,13.133,-10.751,-1.31580
524.437000,13.133,-10.751,-1.31581
524.438000,13.133,-10.751,-1.31587
524.439000,13.133,-10.751,-1.31592
524.440000,13.133,-10.751,-1.31582
524.441000,13.133,-10.751,-1.31584
524.442000,13.133,-10.751,-1.31580
524.443000,13.133,-10.751,-1.31578
524.444000,13.133,-10.751,-1.31579
524.445000,13.133,-10.751,-1.31568
524.446000,13.133,-10.751,-1.31563
524.447000,13.133,-10.751,-1.31557
524.448000,13.133,-10.751,-1.31561
524.449000,13.133,-10.751,-1.31565
524.450000,13.133,-10.751,-1.31566
524.451000,13.133,-10.751,-1.31554
524.452000,13.133,-10.751,-1.31551
524.453000,13.133,-10.751,-1.31549
524.454000,13.133,-10.751,-1.31537
524.455000,13.133,-10.751,-1.31520
524.456000,13.133,-10.751,-1.31521
524.457000,13.133,-10.751,-1.31508
524.458000,13.133,-10.751,-1.31515
524.459000,13.133,-10.751,-1.31508
524.460000,13.133,-10.751,-1.31521
524.461000,13.133,-10.751,-1.31513
524.462000,13.133,-10.751,-1.31512
524.463000,13.133,-10.751,-1.31502
524.464000,13.133,-10.751,-1.31519
524.465000,13.133,-10.751,-1.31518
524.466000,13.133,-10.751,-1.31527
524.467000,13.133,-10.751,-1.31525
524.468000,13.133,-10.751,-1.31522
524.469000,13.133,-10.751,-1.31513
524.470000,13.133,-10.751,-1.31502
524.471000,13.133,-10.751,-1.31498
524.472000,13.133,-10.751,-1.31500
524.473000,13.133,-10.751,-1.31501
524.474000,13.133,-10.751,-1.31502
524.475000,13.133,-10.751,-1.31488
524.476000,13.133,-10.751,-1.31493
524.477000,13.133,-10.751,-1.31496
524.478000,13.133,-10.751,-1.31505
524.479000,13.133,-10.751,-1.31500
524.480000,13.133,-10.751,-1.31492
524.481000,13.133,-10.751,-1.31490
524.482000,13.133,-10.751,-1.31483
524.483000,13.133,-10.751,-1.31481
524.484000,13.133,-10.751,-1.31481
524.485000,13.133,-10.751,-1.31497
524.486000,13.133,-10.751,-1.31498
524.488000,13.133,-10.751,-1.31493
524.489000,13.133,-10.751,-1.31511
524.490000,13.133,-10.751,-1.31520
524.491000,13.133,-10.751,-1.31521
524.492000,13.133,-10.751,-1.31515
524.493000,13.133,-10.751,-1.31524
524.494000,13.133,-10.751,-1.31533
524.495000,13.133,-10.751,-1.31542
524.496000,13.133,-10.751,-1.31549
524.497000,13.133,-10.751,-1.31549
524.498000,13.133,-10.751,-1.31546
524.499000,13.133,-10.751,-1.31548
524.500000,13.133,-10.751,-1.31557
524.501000,13.133,-10.751,-1.31563
524.502000,13.133,-10.751,-1.31560
524.503000,13.133,-10.751,-1.31565
524.504000,13.133,-10.751,-1.31569
524.505000,13.133,-10.751,-1.31580
524.506000,13.133,-10.751,-1.31579
524.507000,13.133,-10.751,-1.31588
524.508000,13.133,-10.751,-1.31585
524.509000,13.133,-10.751,-1.31592
524.510000,13.133,-10.751,-1.31589
524.511000,13.133,-10.751,-1.31596
524.512000,13.133,-10.751,-1.31593
524.513000,13.133,-10.751,-1.31602
524.514000,13.133,-10.751,-1.31603
524.515000,13.133,-10.751,-1.31591
524.516000,13.133,-10.751,-1.31585
524.517000,13.133,-10.751,-1.31591
524.518000,13.133,-10.751,-1.31595
524.519000,13.133,-10.751,-1.31604
524.520000,13.133,-10.751,-1.31613
524.521000,13.133,-10.751,-1.31614
524.522000,13.133,-10.751,-1.31608
524.523000,13.133,-10.751,-1.31608
524.524000,13.133,-10.751,-1.31589
524.525000,13.133,-10.751,-1.31576
524.526000,13.133,-10.751,-1.31589
524.527000,13.133,-10.751,-1.31588
524.528000,13.133,-10.751,-1.31581
524.529000,13.133,-10.751,-1.31570
524.530000,13.133,-10.752,-1.31582
524.531000,13.133,-10.752,-1.31580
524.532000,13.133,-10.752,-1.31573
524.533000,13.133,-10.752,-1.31569
524.534000,13.133,-10.752,-1.31567
524.535000,13.133,-10.752,-1.31565
524.536000,13.133,-10.752,-1.31575
524.537000,13.133,-10.752,-1.31577
524.538000,13.133,-10.752,-1.31576
524.539000,13.133,-10.752,-1.31563
524.540000,13.133,-10.752,-1.31577
524.541000,13.133,-10.752,-1.31583
524.543000,13.133,-10.752,-1.31595
524.544000,13.133,-10.752,-1.31594
524.545000,13.133,-10.752,-1.31586
524.546000,13.133,-10.752,-1.31593
524.547000,13.133,-10.752,-1.31595
524.548000,13.133,-10.752,-1.31590
524.549000,13.133,-10.752,-1.31580
524.550000,13.133,-10.752,-1.31579
524.551000,13.133,-10.752,-1.31583
524.552000,13.133,-10.752,-1.31575
524.553000,13.133,-10.752,-1.31578
524.554000,13.133,-10.752,-1.31579
524.555000,13.133,-10.752,-1.31572
524.556000,13.133,-10.752,-1.31580
524.557000,13.133,-10.752,-1.31573
524.558000,13.133,-10.752,-1.31576
524.559000,13.133,-10.752,-1.31578
524.560000,13.133,-10.752,-1.31574
524.561000,13.133,-10.752,-1.31570
524.562000,13.133,-10.752,-1.31583
524.563000,13.132,-10.752,-1.31578
524.564000,13.132,-10.752,-1.31586
524.565000,13.132,-10.752,-1.31581
524.566000,13.132,-10.752,-1.31555
524.567000,13.132,-10.752,-1.31548
524.568000,13.132,-10.752,-1.31553
524.569000,13.132,-10.752,-1.31553
524.570000,13.132,-10.752,-1.31557
524.571000,13.132,-10.752,-1.31551
524.572000,13.132,-10.752,-1.31565
524.573000,13.132,-10.752,-1.31572
524.574000,13.132,-10.752,-1.31570
524.575000,13.132,-10.752,-1.31561
524.576000,13.132,-10.752,-1.31570
524.577000,13.132,-10.752,-1.31577
524.578000,13.132,-10.752,-1.31566
524.579000,13.132,-10.752,-1.31563
524.580000,13.132,-10.752,-1.31555
524.581000,13.132,-10.752,-1.31575
524.582000,13.132,-10.752,-1.31588
524.583000,13.132,-10.752,-1.31588
524.584000,13.132,-10.752,-1.31588
524.585000,13.132,-10.752,-1.31589
524.586000,13.132,-10.752,-1.31588
524.587000,13.132,-10.752,-1.31596
524.588000,13.132,-10.752,-1.31592
524.589000,13.132,-10.752,-1.31590
524.590000,13.132,-10.752,-1.31582
524.591000,13.132,-10.752,-1.31581
524.592000,13.132,-10.752,-1.31584
524.593000,13.132,-10.752,-1.31578
524.594000,13.132,-10.752,-1.31583
524.595000,13.132,-10.752,-1.31568
524.596000,13.132,-10.752,-1.31569
524.597000,13.132,-10.752,-1.31572
524.598000,13.132,-10.752,-1.31577
524.599000,13.132,-10.752,-1.31580
524.600000,13.132,-10.752,-1.31597
524.601000,13.132,-10.752,-1.31573
524.602000,13.132,-10.752,-1.31579
524.603000,13.132,-10.752,-1.31580
524.604000,13.132,-10.752,-1.31581
524.605000,13.132,-10.752,-1.31581
524.606000,13.132,-10.752,-1.31571
524.607000,13.132,-10.752,-1.31572
524.608000,13.132,-10.752,-1.31566
524.609000,13.132,-10.752,-1.31568
524.610000,13.132,-10.752,-1.31576
524.611000,13.132,-10.752,-1.31575
524.612000,13.132,-10.752,-1.31576
524.613000,13.132,-10.752,-1.31576
524.614000,13.132,-10.752,-1.31582
524.615000,13.132,-10.752,-1.31584
524.616000,13.132,-10.752,-1.31575
524.617000,13.132,-10.752,-1.31581
524.618000,13.132,-10.752,-1.31579
524.619000,13.132,-10.752,-1.31570
524.620000,13.132,-10.752,-1.31572
524.621000,13.132,-10.752,-1.31568
524.622000,13.132,-10.752,-1.31576
524.623000,13.132,-10.752,-1.31577
524.624000,13.132,-10.752,-1.31587
524.625000,13.132,-10.752,-1.31586
524.626000,13.132,-10.752,-1.31583
524.627000,13.132,-10.752,-1.31602
524.628000,13.132,-10.752,-1.31610
524.629000,13.132,-10.752,-1.31623
524.630000,13.132,-10.752,-1.31623
524.631000,13.132,-10.752,-1.31641
524.632000,13.132,-10.752,-1.31645
524.633000,13.132,-10.752,-1.31650
524.634000,13.132,-10.752,-1.31642
524.635000,13.132,-10.752,-1.31636
524.636000,13.132,-10.752,-1.31629
524.637000,13.132,-10.752,-1.31638
524.638000,13.132,-10.752,-1.31644
524.639000,13.132,-10.752,-1.31640
524.640000,13.132,-10.752,-1.31630
524.641000,13.132,-10.752,-1.31613
524.642000,13.132,-10.752,-1.31616
524.643000,13.132,-10.752,-1.31622
524.644000,13.132,-10.752,-1.31624
524.645000,13.132,-10.752,-1.31627
524.646000,13.132,-10.752,-1.31636
524.647000,13.132,-10.752,-1.31639
524.648000,13.132,-10.752,-1.31647
524.649000,13.132,-10.752,-1.31643
524.650000,13.132,-10.752,-1.31650
524.651000,13.132,-10.752,-1.31657
524.652000,13.132,-10.752,-1.31671
524.653000,13.132,-10.752,-1.31664
524.654000,13.132,-10.752,-1.31661
524.655000,13.132,-10.752,-1.31662
524.656000,13.132,-10.752,-1.31665
524.658000,13.132,-10.752,-1.31658
524.659000,13.132,-10.752,-1.31653
524.660000,13.132,-10.752,-1.31649
524.661000,13.132,-10.752,-1.31647
524.663000,13.132,-10.752,-1.31648
524.664000,13.132,-10.752,-1.31646
524.665000,13.132,-10.752,-1.31655
524.666000,13.132,-10.752,-1.31674
524.667000,13.132,-10.752,-1.31680
524.668000,13.132,-10.752,-1.31672
524.669000,13.132,-10.752,-1.31667
524.670000,13.132,-10.752,-1.31665
524.671000,13.132,-10.752,-1.31674
524.672000,13.132,-10.752,-1.31678
524.673000,13.132,-10.752,-1.31686
524.674000,13.132,-10.752,-1.31679
524.675000,13.132,-10.752,-1.31669
524.676000,13.132,-10.752,-1.31673
524.677000,13.132,-10.752,-1.31678
524.678000,13.132,-10.752,-1.31693
524.679000,13.132,-10.752,-1.31692
524.680000,13.132,-10.752,-1.31711
524.681000,13.132,-10.752,-1.31708
524.682000,13.132,-10.752,-1.31717
524.684000,13.132,-10.752,-1.31747
524.685000,13.132,-10.752,-1.31730
524.686000,13.132,-10.752,-1.31738
524.687000,13.132,-10.752,-1.31746
524.688000,13.132,-10.752,-1.31747
524.689000,13.132,-10.752,-1.31751
524.690000,13.132,-10.752,-1.31738
524.691000,13.132,-10.752,-1.31743
524.692000,13.132,-10.752,-1.31740
524.693000,13.132,-10.752,-1.31742
524.694000,13.132,-10.752,-1.31748
524.695000,13.132,-10.752,-1.31737
524.696000,13.132,-10.752,-1.31732
524.697000,13.132,-10.752,-1.31721
524.698000,13.132,-10.752,-1.31716
524.699000,13.132,-10.752,-1.31723
524.700000,13.132,-10.752,-1.31717
524.701000,13.132,-10.752,-1.31721
524.702000,13.132,-10.752,-1.31719
524.703000,13.132,-10.752,-1.31710
524.704000,13.132,-10.752,-1.31720
524.705000,13.132,-10.752,-1.31732
524.706000,13.132,-10.752,-1.31738
524.707000,13.132,-10.752,-1.31742
524.708000,13.132,-10.752,-1.31748
524.709000,13.132,-10.752,-1.31746
524.710000,13.132,-10.752,-1.31736
524.711000,13.132,-10.752,-1.31727
524.712000,13.132,-10.752,-1.31731
524.713000,13.132,-10.752,-1.31727
524.714000,13.132,-10.752,-1.31729
524.715000,13.132,-10.752,-1.31727
524.716000,13.132,-10.752,-1.31715
524.717000,13.132,-10.752,-1.31722
524.718000,13.132,-10.752,-1.31711
524.719000,13.132,-10.752,-1.31717
524.720000,13.132,-10.752,-1.31713
524.721000,13.132,-10.752,-1.31712
524.722000,13.132,-10.752,-1.31705
524.723000,13.132,-10.752,-1.31716
524.724000,13.132,-10.752,-1.31716
524.725000,13.132,-10.752,-1.31723
524.726000,13.132,-10.752,-1.31732
524.727000,13.132,-10.752,-1.31727
524.728000,13.132,-10.752,-1.31733
524.729000,13.132,-10.752,-1.31742
524.730000,13.132,-10.752,-1.31731
524.731000,13.132,-10.752,-1.31736
524.732000,13.132,-10.752,-1.31750
524.733000,13.132,-10.752,-1.31741
524.734000,13.132,-10.752,-1.31756
524.735000,13.132,-10.752,-1.31769
524.736000,13.132,-10.752,-1.31765
524.737000,13.132,-10.752,-1.31758
524.738000,13.132,-10.752,-1.31752
524.739000,13.132,-10.752,-1.31743
524.740000,13.132,-10.752,-1.31737
524.741000,13.132,-10.752,-1.31741
524.742000,13.132,-10.752,-1.31728
524.744000,13.132,-10.752,-1.31733
524.745000,13.132,-10.752,-1.31720
524.746000,13.132,-10.752,-1.31718
524.747000,13.132,-10.752,-1.31716
524.748000,13.132,-10.752,-1.31712
524.749000,13.132,-10.752,-1.31709
524.750000,13.132,-10.752,-1.31711
524.751000,13.132,-10.752,-1.31697
524.752000,13.132,-10.752,-1.31706
524.753000,13.132,-10.752,-1.31705
524.754000,13.132,-10.752,-1.31720
524.755000,13.132,-10.752,-1.31732
524.756000,13.132,-10.752,-1.31751
524.757000,13.132,-10.752,-1.31742
524.758000,13.132,-10.753,-1.31748
524.759000,13.132,-10.753,-1.31731
524.760000,13.132,-10.753,-1.31734
524.761000,13.132,-10.753,-1.31724
524.764000,13.132,-10.753,-1.31742
524.765000,13.132,-10.753,-1.31737
524.766000,13.132,-10.753,-1.31742
524.767000,13.132,-10.753,-1.31756
524.768000,13.132,-10.753,-1.31758
524.769000,13.132,-10.753,-1.31761
524.770000,13.132,-10.753,-1.31760
524.771000,13.132,-10.753,-1.31763
524.772000,13.132,-10.753,-1.31754
524.773000,13.132,-10.753,-1.31762
524.774000,13.132,-10.753,-1.31774
524.775000,13.132,-10.753,-1.31782
524.776000,13.132,-10.753,-1.31785
524.777000,13.132,-10.753,-1.31792
524.778000,13.132,-10.753,-1.31773
524.779000,13.132,-10.753,-1.31773
524.780000,13.132,-10.753,-1.31775
524.781000,13.132,-10.753,-1.31772
524.782000,13.132,-10.753,-1.31751
524.783000,13.132,-10.753,-1.31751
524.784000,13.132,-10.753,-1.31757
524.785000,13.132,-10.753,-1.31759
524.786000,13.132,-10.753,-1.31778
524.787000,13.132,-10.753,-1.31788
524.788000,13.132,-10.753,-1.31786
524.789000,13.132,-10.753,-1.31777
524.790000,13.132,-10.753,-1.31772
524.791000,13.132,-10.753,-1.31762
524.792000,13.132,-10.753,-1.31761
524.793000,13.132,-10.753,-1.31761
524.794000,13.132,-10.753,-1.31771
524.795000,13.132,-10.753,-1.31775
524.796000,13.132,-10.753,-1.31777
524.797000,13.132,-10.753,-1.31763
524.798000,13.132,-10.753,-1.31758
524.799000,13.132,-10.753,-1.31768
524.800000,13.132,-10.753,-1.31778
524.801000,13.132,-10.753,-1.31781
524.802000,13.132,-10.753,-1.31783
524.803000,13.132,-10.753,-1.31794
524.804000,13.132,-10.753,-1.31798
524.805000,13.132,-10.753,-1.31792
524.806000,13.132,-10.753,-1.31786
524.807000,13.132,-10.753,-1.31777
524.808000,13.132,-10.753,-1.31782
524.809000,13.132,-10.753,-1.31783
524.810000,13.132,-10.753,-1.31796
524.811000,13.132,-10.753,-1.31802
524.812000,13.132,-10.753,-1.31801
524.813000,13.132,-10.753,-1.31801
524.814000,13.132,-10.753,-1.31815
524.815000,13.132,-10.753,-1.31821
524.816000,13.132,-10.753,-1.31812
524.817000,13.132,-10.753,-1.31805
524.818000,13.132,-10.753,-1.31811
524.819000,13.132,-10.753,-1.31824
524.820000,13.132,-10.753,-1.31829
524.821000,13.132,-10.753,-1.31825
524.822000,13.132,-10.753,-1.31819
524.823000,13.132,-10.753,-1.31812
524.824000,13.132,-10.753,-1.31818
524.825000,13.132,-10.753,-1.31837
524.826000,13.132,-10.753,-1.31845
524.827000,13.132,-10.753,-1.31846
524.828000,13.132,-10.753,-1.31859
524.829000,13.132,-10.753,-1.31848
524.830000,13.132,-10.753,-1.31850
524.831000,13.132,-10.753,-1.31858
524.832000,13.132,-10.753,-1.31845
524.833000,13.131,-10.753,-1.31854
524.834000,13.131,-10.753,-1.31854
524.835000,13.131,-10.753,-1.31843
524.836000,13.131,-10.753,-1.31854
524.837000,13.131,-10.753,-1.31864
524.838000,13.131,-10.753,-1.31868
524.839000,13.131,-10.753,-1.31862
524.840000,13.131,-10.753,-1.31855
524.841000,13.131,-10.753,-1.31865
524.842000,13.131,-10.753,-1.31859
524.843000,13.131,-10.753,-1.31867
524.844000,13.131,-10.753,-1.31870
524.845000,13.131,-10.753,-1.31856
524.846000,13.131,-10.753,-1.31861
524.847000,13.131,-10.753,-1.31865
524.848000,13.131,-10.753,-1.31882
524.849000,13.131,-10.753,-1.31885
524.850000,13.131,-10.753,-1.31891
524.851000,13.131,-10.753,-1.31891
524.852000,13.131,-10.753,-1.31905
524.853000,13.131,-10.753,-1.31907
524.854000,13.131,-10.753,-1.31902
524.855000,13.131,-10.753,-1.31896
524.856000,13.131,-10.753,-1.31889
524.857000,13.131,-10.753,-1.31872
524.858000,13.131,-10.753,-1.31875
524.859000,13.131,-10.753,-1.31878
524.860000,13.131,-10.753,-1.31889
524.861000,13.131,-10.753,-1.31886
524.862000,13.131,-10.753,-1.31879
524.863000,13.131,-10.753,-1.31873
524.864000,13.131,-10.753,-1.31871
524.865000,13.131,-10.753,-1.31871
524.866000,13.131,-10.753,-1.31872
524.867000,13.131,-10.753,-1.31856
524.868000,13.131,-10.753,-1.31853
524.869000,13.131,-10.753,-1.31856
524.871000,13.131,-10.753,-1.31893
524.872000,13.131,-10.753,-1.31894
524.873000,13.131,-10.753,-1.31897
524.874000,13.131,-10.753,-1.31897
524.875000,13.131,-10.753,-1.31910
524.876000,13.131,-10.753,-1.31916
524.877000,13.131,-10.753,-1.31926
524.878000,13.131,-10.753,-1.31917
524.879000,13.131,-10.753,-1.31917
524.880000,13.131,-10.753,-1.31919
524.881000,13.131,-10.753,-1.31922
524.882000,13.131,-10.753,-1.31921
524.883000,13.131,-10.753,-1.31926
524.884000,13.131,-10.753,-1.31925
524.885000,13.131,-10.753,-1.31925
524.886000,13.131,-10.753,-1.31925
524.887000,13.131,-10.753,-1.31928
524.888000,13.131,-10.753,-1.31917
524.889000,13.131,-10.753,-1.31909
524.891000,13.131,-10.753,-1.31900
524.892000,13.131,-10.753,-1.31894
524.893000,13.131,-10.753,-1.31888
524.894000,13.131,-10.753,-1.31915
524.895000,13.131,-10.753,-1.31921
524.896000,13.131,-10.753,-1.31926
524.897000,13.131,-10.753,-1.31928
524.898000,13.131,-10.753,-1.31943
524.899000,13.131,-10.753,-1.31929
524.900000,13.131,-10.753,-1.31924
524.901000,13.131,-10.753,-1.31928
524.902000,13.131,-10.753,-1.31909
524.903000,13.131,-10.753,-1.31919
524.904000,13.131,-10.753,-1.31918
524.905000,13.131,-10.753,-1.31922
524.906000,13.131,-10.753,-1.31915
524.907000,13.131,-10.753,-1.31916
524.908000,13.131,-10.753,-1.31920
524.909000,13.131,-10.753,-1.31926
524.910000,13.131,-10.753,-1.31926
524.911000,13.131,-10.753,-1.31930
524.912000,13.131,-10.753,-1.31934
524.913000,13.131,-10.753,-1.31946
524.914000,13.131,-10.753,-1.31943
524.915000,13.131,-10.753,-1.31937
524.916000,13.131,-10.753,-1.31944
524.917000,13.131,-10.753,-1.31939
524.918000,13.131,-10.753,-1.31940
524.919000,13.131,-10.753,-1.31947
524.920000,13.131,-10.753,-1.31952
524.921000,13.131,-10.753,-1.31948
524.922000,13.131,-10.753,-1.31949
524.923000,13.131,-10.753,-1.31953
524.924000,13.131,-10.753,-1.31952
524.925000,13.131,-10.753,-1.31952
524.926000,13.131,-10.753,-1.31945
524.927000,13.131,-10.753,-1.31948
524.928000,13.131,-10.753,-1.31932
524.929000,13.131,-10.753,-1.31930
524.930000,13.131,-10.753,-1.31915
524.931000,13.131,-10.753,-1.31902
524.932000,13.131,-10.753,-1.31896
524.933000,13.131,-10.753,-1.31896
524.934000,13.131,-10.753,-1.31897
524.935000,13.131,-10.753,-1.31879
524.936000,13.131,-10.753,-1.31892
524.937000,13.131,-10.753,-1.31885
524.938000,13.131,-10.753,-1.31889
524.939000,13.131,-10.753,-1.31880
524.940000,13.131,-10.753,-1.31884
524.941000,13.131,-10.753,-1.31883
524.942000,13.131,-10.753,-1.31892
524.943000,13.131,-10.753,-1.31898
524.944000,13.131,-10.753,-1.31891
524.945000,13.131,-10.753,-1.31897
524.946000,13.131,-10.753,-1.31899
524.947000,13.131,-10.753,-1.31896
524.948000,13.131,-10.753,-1.31885
524.949000,13.131,-10.753,-1.31870
524.950000,13.131,-10.753,-1.31874
524.951000,13.131,-10.753,-1.31875
524.952000,13.131,-10.753,-1.31874
524.953000,13.131,-10.753,-1.31875
524.954000,13.131,-10.753,-1.31875
524.955000,13.131,-10.753,-1.31881
524.956000,13.131,-10.753,-1.31879
524.957000,13.131,-10.753,-1.31884
524.958000,13.131,-10.753,-1.31881
524.959000,13.131,-10.753,-1.31878
524.960000,13.131,-10.753,-1.31874
524.961000,13.131,-10.753,-1.31865
524.962000,13.131,-10.753,-1.31867
524.963000,13.131,-10.753,-1.31868
524.964000,13.131,-10.753,-1.31853
524.965000,13.131,-10.753,-1.31851
524.966000,13.131,-10.753,-1.31859
524.967000,13.131,-10.753,-1.31864
524.968000,13.131,-10.753,-1.31853
524.969000,13.131,-10.753,-1.31842
524.970000,13.131,-10.753,-1.31844
524.971000,13.131,-10.753,-1.31841
524.972000,13.131,-10.753,-1.31855
524.973000,13.131,-10.753,-1.31859
524.974000,13.131,-10.753,-1.31853
524.975000,13.131,-10.753,-1.31860
524.976000,13.131,-10.753,-1.31850
524.977000,13.131,-10.753,-1.31846
524.978000,13.131,-10.753,-1.31842
524.979000,13.131,-10.753,-1.31848
524.980000,13.131,-10.753,-1.31831
524.981000,13.131,-10.753,-1.31815
524.982000,13.131,-10.753,-1.31818
524.983000,13.131,-10.753,-1.31813
524.984000,13.131,-10.754,-1.31821
524.985000,13.131,-10.754,-1.31835
524.986000,13.131,-10.754,-1.31840
524.987000,13.131,-10.754,-1.31828
524.988000,13.131,-10.754,-1.31814
524.989000,13.131,-10.754,-1.31820
524.990000,13.131,-10.754,-1.31817
524.991000,13.131,-10.754,-1.31814
524.992000,13.131,-10.754,-1.31806
524.993000,13.131,-10.754,-1.31799
524.994000,13.131,-10.754,-1.31798
524.995000,13.131,-10.754,-1.31797
524.996000,13.131,-10.754,-1.31786
524.997000,13.131,-10.754,-1.31779
524.998000,13.131,-10.754,-1.31778
524.999000,13.131,-10.754,-1.31776
525.000000,13.131,-10.754,-1.31782
525.001000,13.131,-10.754,-1.31786
525.002000,13.131,-10.754,-1.31776
525.003000,13.131,-10.754,-1.31771
525.004000,13.131,-10.754,-1.31783
525.005000,13.131,-10.754,-1.31784
525.006000,13.131,-10.754,-1.31779
525.007000,13.131,-10.754,-1.31782
525.008000,13.131,-10.754,-1.31783
525.009000,13.131,-10.754,-1.31772
525.010000,13.131,-10.754,-1.31790
525.011000,13.131,-10.754,-1.31786
525.012000,13.131,-10.754,-1.31793
525.013000,13.131,-10.754,-1.31798
525.014000,13.131,-10.754,-1.31793
525.015000,13.131,-10.754,-1.31803
525.016000,13.131,-10.754,-1.31814
525.017000,13.131,-10.754,-1.31818
525.018000,13.131,-10.754,-1.31809
525.019000,13.131,-10.754,-1.31809
525.020000,13.131,-10.754,-1.31800
525.021000,13.131,-10.754,-1.31809
525.022000,13.131,-10.754,-1.31799
525.023000,13.131,-10.754,-1.31798
525.024000,13.131,-10.754,-1.31798
525.025000,13.131,-10.754,-1.31802
525.026000,13.131,-10.754,-1.31796
525.027000,13.131,-10.754,-1.31803
525.028000,13.131,-10.754,-1.31788
525.029000,13.131,-10.754,-1.31783
525.030000,13.131,-10.754,-1.31766
525.031000,13.131,-10.754,-1.31764
525.032000,13.131,-10.754,-1.31760
525.033000,13.131,-10.754,-1.31768
525.034000,13.131,-10.754,-1.31767
525.035000,13.131,-10.754,-1.31772
525.036000,13.131,-10.754,-1.31772
525.037000,13.131,-10.754,-1.31771
525.038000,13.131,-10.754,-1.31764
525.039000,13.131,-10.754,-1.31761
525.040000,13.131,-10.754,-1.31762
525.041000,13.131,-10.754,-1.31763
525.042000,13.131,-10.754,-1.31761
525.043000,13.131,-10.754,-1.31769
525.044000,13.131,-10.754,-1.31765
525.045000,13.131,-10.754,-1.31773
525.046000,13.131,-10.754,-1.31778
525.047000,13.131,-10.754,-1.31781
525.048000,13.131,-10.754,-1.31794
525.049000,13.131,-10.754,-1.31801
525.050000,13.131,-10.754,-1.31791
525.051000,13.131,-10.754,-1.31783
525.052000,13.131,-10.754,-1.31779
525.053000,13.131,-10.754,-1.31779
525.054000,13.131,-10.754,-1.31769
525.055000,13.131,-10.754,-1.31766
525.056000,13.131,-10.754,-1.31749
525.057000,13.131,-10.754,-1.31766
525.058000,13.131,-10.754,-1.31760
525.059000,13.131,-10.754,-1.31759
525.060000,13.131,-10.754,-1.31764
525.061000,13.131,-10.754,-1.31761
525.062000,13.131,-10.754,-1.31763
525.063000,13.131,-10.754,-1.31758
525.064000,13.131,-10.754,-1.31760
525.065000,13.131,-10.754,-1.31757
525.066000,13.131,-10.754,-1.31767
525.067000,13.131,-10.754,-1.31766
525.068000,13.131,-10.754,-1.31761
525.069000,13.131,-10.754,-1.31754
525.070000,13.131,-10.754,-1.31747
525.071000,13.131,-10.754,-1.31754
525.072000,13.131,-10.754,-1.31740
525.073000,13.131,-10.754,-1.31738
525.074000,13.131,-10.754,-1.31727
525.075000,13.131,-10.754,-1.31724
525.076000,13.131,-10.754,-1.31723
525.077000,13.131,-10.754,-1.31714
525.078000,13.131,-10.754,-1.31711
525.079000,13.131,-10.754,-1.31711
525.080000,13.131,-10.754,-1.31703
525.081000,13.131,-10.754,-1.31709
525.082000,13.131,-10.754,-1.31705
525.083000,13.131,-10.754,-1.31713
525.084000,13.131,-10.754,-1.31717
525.085000,13.131,-10.754,-1.31696
525.086000,13.131,-10.754,-1.31686
525.087000,13.131,-10.754,-1.31684
525.088000,13.131,-10.754,-1.31674
525.089000,13.131,-10.754,-1.31669
525.090000,13.131,-10.754,-1.31685
525.091000,13.131,-10.754,-1.31686
525.092000,13.131,-10.754,-1.31688
525.093000,13.131,-10.754,-1.31681
525.094000,13.131,-10.754,-1.31689
525.095000,13.131,-10.754,-1.31694
525.096000,13.131,-10.754,-1.31700
525.097000,13.131,-10.754,-1.31703
525.098000,13.131,-10.754,-1.31709
525.099000,13.131,-10.754,-1.31709
525.100000,13.131,-10.754,-1.31724
525.101000,13.131,-10.754,-1.31741
525.102000,13.131,-10.754,-1.31730
525.103000,13.131,-10.754,-1.31730
525.104000,13.131,-10.754,-1.31743
525.105000,13.131,-10.754,-1.31755
525.107000,13.130,-10.754,-1.31756
525.108000,13.130,-10.754,-1.31749
525.109000,13.130,-10.754,-1.31749
525.110000,13.130,-10.754,-1.31760
525.111000,13.130,-10.754,-1.31762
525.112000,13.130,-10.754,-1.31766
525.113000,13.130,-10.754,-1.31756
525.114000,13.130,-10.754,-1.31740
525.115000,13.130,-10.754,-1.31743
525.116000,13.130,-10.754,-1.31729
525.117000,13.130,-10.754,-1.31727
525.118000,13.130,-10.754,-1.31743
525.119000,13.130,-10.754,-1.31742
525.120000,13.130,-10.754,-1.31740
525.121000,13.130,-10.754,-1.31732
525.122000,13.130,-10.754,-1.31733
525.123000,13.130,-10.754,-1.31720
525.124000,13.130,-10.754,-1.31724
525.125000,13.130,-10.754,-1.31723
525.126000,13.130,-10.754,-1.31717
525.127000,13.130,-10.754,-1.31722
525.128000,13.130,-10.754,-1.31706
525.129000,13.130,-10.754,-1.31713
525.130000,13.130,-10.754,-1.31709
525.131000,13.130,-10.754,-1.31723
525.132000,13.130,-10.754,-1.31727
525.133000,13.130,-10.754,-1.31729
525.134000,13.130,-10.754,-1.31730
525.135000,13.130,-10.754,-1.31719
525.136000,13.130,-10.754,-1.31721
525.137000,13.130,-10.754,-1.31729
525.138000,13.130,-10.754,-1.31719
525.139000,13.130,-10.754,-1.31720
525.140000,13.130,-10.754,-1.31729
525.141000,13.130,-10.754,-1.31724
525.142000,13.130,-10.754,-1.31722
525.143000,13.130,-10.754,-1.31718
