t,ex,ey,eyaw
103.060000,41.115,-3.360,1.36411
103.061000,41.115,-3.360,1.36416
103.062000,41.115,-3.360,1.36404
103.064000,41.115,-3.360,1.36388
103.065000,41.115,-3.360,1.36391
103.066000,41.115,-3.360,1.36399
103.067000,41.115,-3.360,1.36414
103.068000,41.115,-3.360,1.36394
103.069000,41.115,-3.360,1.36387
103.070000,41.115,-3.360,1.36378
103.071000,41.115,-3.360,1.36384
103.072000,41.115,-3.360,1.36377
103.073000,41.115,-3.360,1.36383
103.074000,41.115,-3.360,1.36390
103.075000,41.115,-3.360,1.36398
103.076000,41.115,-3.360,1.36402
103.078000,41.115,-3.360,1.36392
103.079000,41.115,-3.360,1.36397
103.080000,41.115,-3.360,1.36402
103.081000,41.115,-3.360,1.36390
103.082000,41.115,-3.360,1.36378
103.083000,41.115,-3.360,1.36382
103.084000,41.115,-3.360,1.36378
103.085000,41.115,-3.360,1.36376
103.086000,41.115,-3.360,1.36374
103.087000,41.115,-3.360,1.36378
103.088000,41.115,-3.360,1.36386
103.089000,41.115,-3.360,1.36374
103.090000,41.115,-3.360,1.36376
103.091000,41.115,-3.360,1.36367
103.092000,41.115,-3.360,1.36360
103.093000,41.115,-3.360,1.36366
103.094000,41.115,-3.360,1.36351
103.095000,41.115,-3.360,1.36345
103.096000,41.115,-3.360,1.36347
103.097000,41.115,-3.360,1.36349
103.098000,41.115,-3.360,1.36352
103.100000,41.115,-3.360,1.36346
103.101000,41.115,-3.360,1.36353
103.102000,41.115,-3.360,1.36359
103.103000,41.115,-3.360,1.36349
103.104000,41.115,-3.360,1.36352
103.105000,41.115,-3.360,1.36351
103.106000,41.115,-3.360,1.36342
103.107000,41.115,-3.360,1.36351
103.108000,41.115,-3.360,1.36350
103.109000,41.115,-3.360,1.36353
103.110000,41.115,-3.360,1.36343
103.111000,41.115,-3.360,1.36349
103.112000,41.115,-3.360,1.36358
103.113000,41.115,-3.360,1.36354
103.114000,41.115,-3.360,1.36348
103.115000,41.115,-3.360,1.36355
103.116000,41.115,-3.360,1.36361
103.117000,41.115,-3.360,1.36368
103.118000,41.115,-3.360,1.36369
103.119000,41.115,-3.360,1.36366
103.120000,41.115,-3.360,1.36374
103.121000,41.115,-3.360,1.36372
103.122000,41.115,-3.360,1.36368
103.123000,41.115,-3.360,1.36380
103.124000,41.115,-3.360,1.36387
103.125000,41.115,-3.360,1.36383
103.126000,41.115,-3.360,1.36397
103.127000,41.115,-3.360,1.36396
103.128000,41.115,-3.360,1.36400
103.129000,41.115,-3.360,1.36399
103.130000,41.115,-3.360,1.36407
103.131000,41.115,-3.360,1.36413
103.132000,41.115,-3.360,1.36423
103.133000,41.115,-3.360,1.36408
103.134000,41.115,-3.360,1.36400
103.135000,41.115,-3.360,1.36402
103.136000,41.115,-3.360,1.36398
103.137000,41.115,-3.360,1.36389
103.138000,41.115,-3.360,1.36377
103.139000,41.115,-3.360,1.36365
103.140000,41.115,-3.360,1.36364
103.141000,41.115,-3.360,1.36359
103.142000,41.115,-3.360,1.36357
103.143000,41.115,-3.360,1.36356
103.144000,41.115,-3.360,1.36363
103.145000,41.115,-3.360,1.36376
103.146000,41.115,-3.360,1.36377
103.148000,41.115,-3.360,1.36391
103.149000,41.115,-3.360,1.36396
103.150000,41.115,-3.360,1.36400
103.151000,41.115,-3.360,1.36402
103.152000,41.115,-3.360,1.36417
103.153000,41.116,-3.360,1.36416
103.154000,41.116,-3.360,1.36409
103.155000,41.116,-3.360,1.36415
103.156000,41.116,-3.360,1.36418
103.157000,41.116,-3.360,1.36415
103.158000,41.116,-3.360,1.36409
103.159000,41.116,-3.360,1.36407
103.160000,41.116,-3.360,1.36402
103.161000,41.116,-3.360,1.36419
103.162000,41.116,-3.360,1.36420
103.163000,41.116,-3.360,1.36406
103.164000,41.116,-3.360,1.36413
103.165000,41.116,-3.360,1.36412
103.166000,41.116,-3.360,1.36415
103.167000,41.116,-3.360,1.36425
103.168000,41.116,-3.360,1.36429
103.169000,41.116,-3.360,1.36427
103.170000,41.116,-3.360,1.36418
103.171000,41.116,-3.360,1.36429
103.172000,41.116,-3.360,1.36431
103.173000,41.116,-3.360,1.36445
103.174000,41.116,-3.360,1.36445
103.175000,41.116,-3.360,1.36449
103.176000,41.116,-3.360,1.36438
103.177000,41.116,-3.360,1.36445
103.178000,41.116,-3.360,1.36439
103.179000,41.116,-3.360,1.36451
103.181000,41.116,-3.360,1.36457
103.183000,41.116,-3.360,1.36463
103.185000,41.116,-3.360,1.36471
103.186000,41.116,-3.360,1.36464
103.187000,41.116,-3.360,1.36445
103.188000,41.116,-3.360,1.36450
103.189000,41.116,-3.360,1.36442
103.190000,41.116,-3.360,1.36433
103.191000,41.116,-3.360,1.36425
103.192000,41.116,-3.360,1.36423
103.193000,41.116,-3.360,1.36418
103.195000,41.116,-3.360,1.36420
103.196000,41.116,-3.360,1.36428
103.197000,41.116,-3.360,1.36426
103.198000,41.116,-3.360,1.36418
103.199000,41.116,-3.360,1.36414
103.200000,41.116,-3.360,1.36406
103.201000,41.116,-3.360,1.36394
103.202000,41.116,-3.360,1.36403
103.203000,41.116,-3.360,1.36401
103.204000,41.116,-3.360,1.36400
103.205000,41.116,-3.360,1.36399
103.206000,41.116,-3.360,1.36398
103.207000,41.116,-3.360,1.36397
103.209000,41.116,-3.360,1.36384
103.210000,41.116,-3.360,1.36389
103.211000,41.116,-3.360,1.36396
103.212000,41.116,-3.360,1.36384
103.213000,41.116,-3.360,1.36381
103.214000,41.116,-3.360,1.36390
103.215000,41.116,-3.360,1.36401
103.216000,41.116,-3.360,1.36405
103.217000,41.116,-3.360,1.36399
103.218000,41.116,-3.360,1.36402
103.220000,41.116,-3.360,1.36377
103.221000,41.116,-3.360,1.36383
103.222000,41.116,-3.360,1.36389
103.223000,41.116,-3.360,1.36409
103.224000,41.116,-3.360,1.36403
103.225000,41.116,-3.360,1.36396
103.226000,41.116,-3.360,1.36402
103.227000,41.116,-3.360,1.36397
103.228000,41.116,-3.360,1.36397
103.229000,41.116,-3.360,1.36392
103.230000,41.116,-3.360,1.36384
103.231000,41.116,-3.360,1.36390
103.232000,41.116,-3.360,1.36371
103.233000,41.116,-3.360,1.36385
103.234000,41.116,-3.360,1.36387
103.235000,41.116,-3.360,1.36394
103.236000,41.116,-3.360,1.36399
103.237000,41.116,-3.360,1.36394
103.238000,41.116,-3.360,1.36407
103.239000,41.116,-3.360,1.36412
103.240000,41.116,-3.360,1.36406
103.241000,41.116,-3.360,1.36409
103.242000,41.116,-3.360,1.36414
103.243000,41.116,-3.360,1.36422
103.244000,41.116,-3.360,1.36435
103.245000,41.116,-3.360,1.36441
103.246000,41.116,-3.360,1.36437
103.247000,41.116,-3.360,1.36441
103.248000,41.116,-3.360,1.36439
103.249000,41.116,-3.360,1.36447
103.250000,41.116,-3.360,1.36450
103.251000,41.116,-3.360,1.36442
103.252000,41.116,-3.360,1.36444
103.253000,41.116,-3.360,1.36442
103.254000,41.116,-3.360,1.36436
103.255000,41.116,-3.360,1.36444
103.256000,41.116,-3.360,1.36449
103.257000,41.116,-3.360,1.36455
103.258000,41.116,-3.360,1.36451
103.259000,41.116,-3.360,1.36444
103.260000,41.116,-3.360,1.36441
103.261000,41.116,-3.359,1.36444
103.262000,41.116,-3.359,1.36444
103.263000,41.116,-3.359,1.36450
103.264000,41.116,-3.359,1.36466
103.265000,41.116,-3.359,1.36461
103.266000,41.116,-3.359,1.36472
103.267000,41.116,-3.359,1.36477
103.268000,41.116,-3.359,1.36479
103.269000,41.116,-3.359,1.36484
103.270000,41.116,-3.359,1.36488
103.271000,41.116,-3.359,1.36479
103.272000,41.116,-3.359,1.36484
103.273000,41.116,-3.359,1.36504
103.274000,41.116,-3.359,1.36503
103.275000,41.116,-3.359,1.36485
103.276000,41.116,-3.359,1.36484
103.278000,41.116,-3.359,1.36470
103.279000,41.116,-3.359,1.36469
103.280000,41.116,-3.359,1.36474
103.281000,41.116,-3.359,1.36473
103.282000,41.116,-3.359,1.36473
103.283000,41.116,-3.359,1.36466
103.284000,41.116,-3.359,1.36455
103.285000,41.116,-3.359,1.36457
103.286000,41.116,-3.359,1.36453
103.287000,41.116,-3.359,1.36456
103.288000,41.116,-3.359,1.36463
103.289000,41.116,-3.359,1.36460
103.290000,41.116,-3.359,1.36464
103.291000,41.116,-3.359,1.36457
103.292000,41.116,-3.359,1.36466
103.293000,41.116,-3.359,1.36465
103.294000,41.116,-3.359,1.36468
103.295000,41.116,-3.359,1.36482
103.296000,41.116,-3.359,1.36480
103.297000,41.116,-3.359,1.36488
103.298000,41.116,-3.359,1.36500
103.299000,41.116,-3.359,1.36498
103.300000,41.116,-3.359,1.36487
103.301000,41.116,-3.359,1.36477
103.302000,41.116,-3.359,1.36468
103.304000,41.116,-3.359,1.36491
103.305000,41.116,-3.359,1.36481
103.306000,41.116,-3.359,1.36480
103.307000,41.116,-3.359,1.36479
103.309000,41.116,-3.359,1.36487
103.310000,41.116,-3.359,1.36504
103.311000,41.116,-3.359,1.36515
103.312000,41.116,-3.359,1.36507
103.313000,41.116,-3.359,1.36511
103.314000,41.116,-3.359,1.36515
103.315000,41.116,-3.359,1.36519
103.316000,41.116,-3.359,1.36531
103.317000,41.116,-3.359,1.36533
103.318000,41.116,-3.359,1.36536
103.319000,41.116,-3.359,1.36530
103.320000,41.116,-3.359,1.36527
103.321000,41.116,-3.359,1.36524
103.322000,41.116,-3.359,1.36537
103.323000,41.116,-3.359,1.36522
103.324000,41.116,-3.359,1.36538
103.325000,41.116,-3.359,1.36537
103.326000,41.116,-3.359,1.36525
103.327000,41.116,-3.359,1.36533
103.328000,41.116,-3.359,1.36536
103.329000,41.116,-3.359,1.36542
103.330000,41.116,-3.359,1.36540
103.331000,41.116,-3.359,1.36535
103.332000,41.116,-3.359,1.36530
103.333000,41.116,-3.359,1.36529
103.334000,41.116,-3.359,1.36543
103.335000,41.116,-3.359,1.36539
103.336000,41.116,-3.359,1.36541
103.337000,41.116,-3.359,1.36522
103.338000,41.116,-3.359,1.36524
103.339000,41.116,-3.359,1.36536
103.340000,41.116,-3.359,1.36542
103.341000,41.116,-3.359,1.36541
103.342000,41.116,-3.359,1.36535
103.344000,41.116,-3.359,1.36518
103.345000,41.116,-3.359,1.36525
103.346000,41.116,-3.359,1.36527
103.347000,41.116,-3.359,1.36531
103.348000,41.116,-3.359,1.36539
103.349000,41.116,-3.359,1.36523
103.350000,41.116,-3.359,1.36520
103.351000,41.116,-3.359,1.36514
103.352000,41.116,-3.359,1.36509
103.353000,41.116,-3.359,1.36507
103.354000,41.116,-3.359,1.36505
103.356000,41.116,-3.359,1.36503
103.357000,41.116,-3.359,1.36503
103.358000,41.116,-3.359,1.36517
103.359000,41.116,-3.359,1.36512
103.360000,41.116,-3.359,1.36504
103.361000,41.116,-3.359,1.36513
103.362000,41.116,-3.359,1.36518
103.363000,41.116,-3.359,1.36521
103.364000,41.116,-3.359,1.36533
103.365000,41.116,-3.359,1.36531
103.366000,41.116,-3.359,1.36522
103.367000,41.116,-3.359,1.36507
103.368000,41.116,-3.359,1.36504
103.369000,41.116,-3.359,1.36505
103.370000,41.116,-3.359,1.36510
103.371000,41.116,-3.359,1.36516
103.373000,41.116,-3.359,1.36532
103.375000,41.116,-3.359,1.36519
103.376000,41.116,-3.359,1.36513
103.377000,41.116,-3.359,1.36508
103.378000,41.116,-3.359,1.36513
103.379000,41.116,-3.359,1.36517
103.380000,41.116,-3.359,1.36515
103.381000,41.116,-3.359,1.36519
103.382000,41.116,-3.359,1.36530
103.383000,41.116,-3.359,1.36535
103.384000,41.116,-3.359,1.36530
103.385000,41.116,-3.359,1.36517
103.386000,41.116,-3.359,1.36517
103.387000,41.116,-3.359,1.36509
103.388000,41.116,-3.359,1.36507
103.389000,41.116,-3.359,1.36506
103.390000,41.116,-3.359,1.36511
103.391000,41.116,-3.359,1.36507
103.392000,41.116,-3.359,1.36512
103.393000,41.116,-3.359,1.36511
103.394000,41.116,-3.359,1.36502
103.395000,41.116,-3.359,1.36500
103.396000,41.116,-3.359,1.36512
103.397000,41.116,-3.359,1.36504
103.398000,41.116,-3.359,1.36514
103.399000,41.116,-3.359,1.36522
103.400000,41.116,-3.359,1.36536
103.401000,41.116,-3.359,1.36545
103.402000,41.116,-3.359,1.36546
103.403000,41.116,-3.359,1.36537
103.404000,41.116,-3.359,1.36538
103.405000,41.116,-3.359,1.36531
103.406000,41.116,-3.359,1.36535
103.407000,41.116,-3.359,1.36540
103.408000,41.116,-3.359,1.36555
103.410000,41.116,-3.359,1.36533
103.411000,41.116,-3.359,1.36528
103.412000,41.116,-3.359,1.36526
103.413000,41.116,-3.359,1.36531
103.415000,41.116,-3.359,1.36526
103.416000,41.116,-3.359,1.36525
103.417000,41.116,-3.359,1.36520
103.418000,41.116,-3.359,1.36519
103.419000,41.116,-3.359,1.36519
103.420000,41.116,-3.359,1.36522
103.421000,41.116,-3.359,1.36537
103.422000,41.116,-3.359,1.36538
103.423000,41.116,-3.359,1.36522
103.424000,41.116,-3.359,1.36523
103.425000,41.116,-3.359,1.36521
103.426000,41.116,-3.359,1.36516
103.427000,41.116,-3.359,1.36521
103.428000,41.116,-3.359,1.36518
103.429000,41.116,-3.359,1.36509
103.430000,41.116,-3.359,1.36517
103.431000,41.116,-3.359,1.36523
103.433000,41.116,-3.359,1.36514
103.434000,41.117,-3.359,1.36522
103.435000,41.117,-3.359,1.36525
103.436000,41.117,-3.359,1.36523
103.437000,41.117,-3.359,1.36528
103.438000,41.117,-3.359,1.36531
103.439000,41.117,-3.359,1.36527
103.440000,41.117,-3.359,1.36517
103.441000,41.117,-3.359,1.36514
103.442000,41.117,-3.359,1.36504
103.443000,41.117,-3.359,1.36488
103.444000,41.117,-3.359,1.36490
103.446000,41.117,-3.359,1.36516
103.447000,41.117,-3.359,1.36517
103.448000,41.117,-3.359,1.36524
103.449000,41.117,-3.359,1.36518
103.450000,41.117,-3.359,1.36522
103.451000,41.117,-3.359,1.36509
103.452000,41.117,-3.359,1.36515
103.453000,41.117,-3.359,1.36502
103.454000,41.117,-3.359,1.36508
103.455000,41.117,-3.359,1.36507
103.456000,41.117,-3.359,1.36505
103.457000,41.117,-3.359,1.36508
103.458000,41.117,-3.359,1.36512
103.459000,41.117,-3.359,1.36521
103.460000,41.117,-3.359,1.36505
103.461000,41.117,-3.359,1.36508
103.462000,41.117,-3.359,1.36498
103.464000,41.117,-3.359,1.36494
103.465000,41.117,-3.359,1.36488
103.466000,41.117,-3.359,1.36478
103.468000,41.117,-3.359,1.36475
103.469000,41.117,-3.359,1.36468
103.470000,41.117,-3.359,1.36464
103.471000,41.117,-3.359,1.36468
103.473000,41.117,-3.359,1.36471
103.474000,41.117,-3.359,1.36477
103.475000,41.117,-3.359,1.36466
103.476000,41.117,-3.359,1.36443
103.477000,41.117,-3.359,1.36439
103.478000,41.117,-3.359,1.36445
103.479000,41.117,-3.359,1.36441
103.480000,41.117,-3.359,1.36442
103.481000,41.117,-3.359,1.36454
103.483000,41.117,-3.359,1.36453
103.484000,41.117,-3.359,1.36456
103.485000,41.117,-3.359,1.36449
103.486000,41.117,-3.359,1.36462
103.487000,41.117,-3.359,1.36455
103.489000,41.117,-3.359,1.36486
103.490000,41.117,-3.359,1.36492
103.491000,41.117,-3.359,1.36481
103.493000,41.117,-3.359,1.36479
103.495000,41.117,-3.359,1.36471
103.496000,41.117,-3.359,1.36466
103.498000,41.117,-3.359,1.36487
103.500000,41.117,-3.359,1.36506
103.501000,41.117,-3.359,1.36502
103.502000,41.117,-3.359,1.36494
103.503000,41.117,-3.359,1.36494
103.505000,41.117,-3.359,1.36497
103.506000,41.117,-3.359,1.36497
103.507000,41.117,-3.359,1.36485
103.508000,41.117,-3.359,1.36485
103.509000,41.117,-3.359,1.36490
103.510000,41.117,-3.359,1.36495
103.511000,41.117,-3.359,1.36498
103.512000,41.117,-3.359,1.36498
103.513000,41.117,-3.359,1.36497
103.514000,41.117,-3.359,1.36494
103.515000,41.117,-3.359,1.36492
103.516000,41.117,-3.359,1.36491
103.518000,41.117,-3.359,1.36495
103.519000,41.117,-3.359,1.36503
103.520000,41.117,-3.359,1.36516
103.521000,41.117,-3.359,1.36518
103.522000,41.117,-3.359,1.36511
103.523000,41.117,-3.359,1.36505
103.524000,41.117,-3.359,1.36521
103.525000,41.117,-3.359,1.36518
103.526000,41.117,-3.359,1.36520
103.528000,41.117,-3.359,1.36528
103.529000,41.117,-3.359,1.36529
103.530000,41.117,-3.359,1.36533
103.531000,41.117,-3.359,1.36526
103.532000,41.117,-3.359,1.36533
103.533000,41.117,-3.359,1.36551
103.534000,41.117,-3.359,1.36552
103.535000,41.117,-3.359,1.36544
103.536000,41.117,-3.359,1.36552
103.537000,41.117,-3.359,1.36543
103.538000,41.117,-3.359,1.36554
103.539000,41.117,-3.359,1.36553
103.540000,41.117,-3.359,1.36557
103.541000,41.117,-3.359,1.36566
103.542000,41.117,-3.359,1.36565
103.543000,41.117,-3.359,1.36565
103.544000,41.117,-3.359,1.36566
103.545000,41.117,-3.359,1.36575
103.546000,41.117,-3.359,1.36574
103.547000,41.117,-3.359,1.36573
103.548000,41.117,-3.359,1.36565
103.549000,41.117,-3.359,1.36562
103.550000,41.117,-3.359,1.36565
103.551000,41.117,-3.359,1.36564
103.552000,41.117,-3.359,1.36573
103.553000,41.117,-3.359,1.36554
103.554000,41.117,-3.359,1.36563
103.555000,41.117,-3.359,1.36575
103.556000,41.117,-3.359,1.36572
103.557000,41.117,-3.359,1.36568
103.558000,41.117,-3.359,1.36565
103.559000,41.117,-3.359,1.36564
103.560000,41.117,-3.359,1.36554
103.561000,41.117,-3.359,1.36550
103.562000,41.117,-3.359,1.36559
103.563000,41.117,-3.359,1.36563
103.564000,41.117,-3.359,1.36560
103.566000,41.117,-3.359,1.36552
103.567000,41.117,-3.359,1.36544
103.568000,41.117,-3.359,1.36553
103.570000,41.117,-3.359,1.36534
103.571000,41.117,-3.359,1.36544
103.572000,41.117,-3.359,1.36555
103.573000,41.117,-3.359,1.36559
103.574000,41.117,-3.359,1.36555
103.575000,41.117,-3.359,1.36553
103.576000,41.117,-3.359,1.36550
103.577000,41.117,-3.359,1.36547
103.578000,41.117,-3.359,1.36560
103.579000,41.117,-3.359,1.36556
103.580000,41.117,-3.359,1.36556
103.581000,41.117,-3.359,1.36559
103.582000,41.117,-3.359,1.36550
103.583000,41.117,-3.359,1.36547
103.584000,41.117,-3.359,1.36538
103.585000,41.117,-3.359,1.36519
103.586000,41.117,-3.359,1.36512
103.587000,41.117,-3.359,1.36507
103.588000,41.117,-3.359,1.36503
103.589000,41.117,-3.359,1.36511
103.590000,41.117,-3.359,1.36499
103.591000,41.117,-3.359,1.36498
103.593000,41.117,-3.359,1.36506
103.594000,41.117,-3.359,1.36505
103.595000,41.117,-3.359,1.36497
103.596000,41.117,-3.359,1.36496
103.597000,41.117,-3.359,1.36499
103.598000,41.117,-3.359,1.36494
103.599000,41.117,-3.359,1.36502
103.601000,41.117,-3.359,1.36485
103.602000,41.117,-3.359,1.36475
103.603000,41.117,-3.359,1.36462
103.604000,41.117,-3.359,1.36460
103.605000,41.117,-3.359,1.36459
103.606000,41.117,-3.359,1.36465
103.607000,41.117,-3.359,1.36447
103.608000,41.117,-3.359,1.36448
103.609000,41.117,-3.359,1.36435
103.610000,41.117,-3.359,1.36432
103.611000,41.117,-3.359,1.36437
103.612000,41.117,-3.359,1.36451
103.613000,41.117,-3.359,1.36442
103.614000,41.117,-3.359,1.36436
103.615000,41.117,-3.359,1.36436
103.616000,41.117,-3.359,1.36444
103.617000,41.117,-3.359,1.36458
103.618000,41.117,-3.359,1.36457
103.619000,41.117,-3.359,1.36471
103.620000,41.117,-3.359,1.36474
103.621000,41.117,-3.359,1.36469
103.622000,41.117,-3.359,1.36471
103.623000,41.117,-3.359,1.36483
103.624000,41.117,-3.359,1.36471
103.625000,41.117,-3.359,1.36478
103.626000,41.117,-3.359,1.36483
103.627000,41.117,-3.359,1.36479
103.628000,41.117,-3.359,1.36478
103.629000,41.117,-3.359,1.36488
103.630000,41.117,-3.359,1.36493
103.631000,41.117,-3.359,1.36483
103.632000,41.117,-3.359,1.36458
103.633000,41.117,-3.359,1.36471
103.634000,41.117,-3.359,1.36469
103.635000,41.117,-3.359,1.36438
103.636000,41.117,-3.359,1.36457
103.637000,41.117,-3.359,1.36453
103.638000,41.117,-3.359,1.36454
103.639000,41.117,-3.359,1.36458
103.640000,41.117,-3.359,1.36462
103.641000,41.117,-3.359,1.36465
103.642000,41.117,-3.359,1.36472
103.644000,41.117,-3.359,1.36478
103.645000,41.117,-3.359,1.36468
103.646000,41.117,-3.359,1.36471
103.647000,41.117,-3.359,1.36461
103.648000,41.117,-3.359,1.36479
103.649000,41.117,-3.359,1.36477
103.650000,41.117,-3.359,1.36480
103.651000,41.117,-3.359,1.36460
103.652000,41.117,-3.359,1.36458
103.653000,41.117,-3.359,1.36466
103.654000,41.117,-3.359,1.36478
103.655000,41.117,-3.359,1.36477
103.656000,41.117,-3.359,1.36485
103.657000,41.117,-3.359,1.36488
103.658000,41.117,-3.359,1.36486
103.659000,41.117,-3.359,1.36488
103.660000,41.117,-3.359,1.36478
103.661000,41.117,-3.359,1.36474
103.662000,41.117,-3.359,1.36472
103.663000,41.117,-3.359,1.36476
103.664000,41.117,-3.359,1.36475
103.665000,41.117,-3.359,1.36476
103.666000,41.117,-3.359,1.36473
103.667000,41.117,-3.359,1.36474
103.668000,41.117,-3.359,1.36481
103.669000,41.117,-3.359,1.36485
103.670000,41.117,-3.359,1.36472
103.671000,41.117,-3.359,1.36474
103.672000,41.117,-3.359,1.36466
103.673000,41.117,-3.359,1.36457
103.674000,41.117,-3.359,1.36446
103.675000,41.117,-3.359,1.36443
103.676000,41.117,-3.359,1.36456
103.678000,41.117,-3.359,1.36452
103.679000,41.117,-3.359,1.36460
103.680000,41.117,-3.359,1.36460
103.681000,41.117,-3.359,1.36457
103.683000,41.117,-3.359,1.36457
103.684000,41.117,-3.359,1.36466
103.685000,41.117,-3.359,1.36467
103.686000,41.117,-3.359,1.36469
103.687000,41.117,-3.359,1.36462
103.689000,41.117,-3.359,1.36462
103.690000,41.117,-3.359,1.36455
103.691000,41.117,-3.359,1.36465
103.692000,41.117,-3.359,1.36464
103.693000,41.117,-3.359,1.36469
103.694000,41.117,-3.359,1.36468
103.695000,41.117,-3.359,1.36461
103.696000,41.117,-3.359,1.36462
103.697000,41.117,-3.359,1.36454
103.699000,41.117,-3.359,1.36472
103.700000,41.117,-3.359,1.36462
103.701000,41.117,-3.359,1.36458
103.702000,41.117,-3.359,1.36466
103.703000,41.117,-3.359,1.36473
103.704000,41.117,-3.359,1.36460
103.705000,41.117,-3.359,1.36462
103.706000,41.117,-3.359,1.36478
103.707000,41.117,-3.359,1.36491
103.708000,41.117,-3.359,1.36484
103.709000,41.117,-3.359,1.36475
103.710000,41.117,-3.359,1.36477
103.711000,41.118,-3.359,1.36471
103.712000,41.118,-3.359,1.36460
103.713000,41.118,-3.359,1.36447
103.714000,41.118,-3.359,1.36446
103.715000,41.118,-3.359,1.36456
103.716000,41.118,-3.359,1.36449
103.717000,41.118,-3.359,1.36440
103.718000,41.118,-3.359,1.36431
103.720000,41.118,-3.359,1.36428
103.721000,41.118,-3.359,1.36427
103.723000,41.118,-3.359,1.36443
103.724000,41.118,-3.359,1.36445
103.725000,41.118,-3.359,1.36450
103.726000,41.118,-3.359,1.36454
103.728000,41.118,-3.359,1.36428
103.729000,41.118,-3.359,1.36427
103.730000,41.118,-3.359,1.36420
103.731000,41.118,-3.359,1.36427
103.732000,41.118,-3.359,1.36417
103.733000,41.118,-3.359,1.36400
103.734000,41.118,-3.359,1.36400
103.735000,41.118,-3.359,1.36395
103.736000,41.118,-3.359,1.36385
103.737000,41.118,-3.359,1.36388
103.738000,41.118,-3.359,1.36394
103.740000,41.118,-3.359,1.36383
103.741000,41.118,-3.359,1.36380
103.742000,41.118,-3.359,1.36394
103.743000,41.118,-3.359,1.36377
103.744000,41.118,-3.359,1.36386
103.745000,41.118,-3.359,1.36384
103.746000,41.118,-3.359,1.36382
103.747000,41.118,-3.359,1.36388
103.748000,41.118,-3.359,1.36401
103.749000,41.118,-3.359,1.36399
103.750000,41.118,-3.359,1.36404
103.751000,41.118,-3.359,1.36415
103.752000,41.118,-3.359,1.36416
103.753000,41.118,-3.359,1.36419
103.754000,41.118,-3.359,1.36425
103.755000,41.118,-3.359,1.36428
103.756000,41.118,-3.359,1.36415
103.757000,41.118,-3.359,1.36419
103.758000,41.118,-3.359,1.36410
103.759000,41.118,-3.359,1.36414
103.760000,41.118,-3.359,1.36408
103.761000,41.118,-3.359,1.36401
103.762000,41.118,-3.359,1.36398
103.763000,41.118,-3.359,1.36396
103.764000,41.118,-3.359,1.36401
103.765000,41.118,-3.359,1.36393
103.766000,41.118,-3.359,1.36390
103.767000,41.118,-3.359,1.36393
103.768000,41.118,-3.359,1.36390
103.769000,41.118,-3.359,1.36392
103.770000,41.118,-3.359,1.36398
103.771000,41.118,-3.359,1.36408
103.773000,41.118,-3.359,1.36395
103.774000,41.118,-3.359,1.36388
103.775000,41.118,-3.359,1.36389
103.776000,41.118,-3.359,1.36380
103.778000,41.118,-3.359,1.36360
103.779000,41.118,-3.359,1.36352
103.780000,41.118,-3.359,1.36333
103.781000,41.118,-3.359,1.36333
103.782000,41.118,-3.359,1.36326
103.783000,41.118,-3.359,1.36312
103.785000,41.118,-3.359,1.36309
103.786000,41.118,-3.359,1.36304
103.787000,41.118,-3.359,1.36305
103.788000,41.118,-3.359,1.36302
103.789000,41.118,-3.359,1.36315
103.791000,41.118,-3.359,1.36320
103.793000,41.118,-3.359,1.36294
103.794000,41.118,-3.359,1.36290
103.795000,41.118,-3.359,1.36294
103.796000,41.118,-3.359,1.36281
103.797000,41.118,-3.359,1.36279
103.798000,41.118,-3.359,1.36275
103.799000,41.118,-3.359,1.36283
103.800000,41.118,-3.359,1.36284
103.801000,41.118,-3.359,1.36282
103.802000,41.118,-3.359,1.36292
103.803000,41.118,-3.359,1.36294
103.804000,41.118,-3.359,1.36280
103.805000,41.118,-3.359,1.36275
103.806000,41.118,-3.359,1.36278
103.807000,41.118,-3.359,1.36281
103.808000,41.118,-3.359,1.36288
103.809000,41.118,-3.359,1.36285
103.811000,41.118,-3.359,1.36281
103.812000,41.118,-3.359,1.36295
103.813000,41.118,-3.359,1.36289
103.814000,41.118,-3.359,1.36291
103.815000,41.118,-3.359,1.36303
103.816000,41.118,-3.359,1.36318
103.817000,41.118,-3.359,1.36319
103.818000,41.118,-3.359,1.36322
103.819000,41.118,-3.359,1.36303
103.821000,41.118,-3.359,1.36316
103.822000,41.118,-3.359,1.36322
103.823000,41.118,-3.359,1.36307
103.824000,41.118,-3.359,1.36317
103.825000,41.118,-3.359,1.36315
103.826000,41.118,-3.359,1.36323
103.827000,41.118,-3.358,1.36329
103.828000,41.118,-3.358,1.36325
103.829000,41.118,-3.358,1.36334
103.830000,41.118,-3.358,1.36331
103.831000,41.118,-3.358,1.36320
103.832000,41.118,-3.358,1.36327
103.833000,41.118,-3.358,1.36315
103.834000,41.118,-3.358,1.36312
103.836000,41.118,-3.358,1.36318
103.838000,41.118,-3.358,1.36320
103.839000,41.118,-3.358,1.36317
103.840000,41.118,-3.358,1.36311
103.841000,41.118,-3.358,1.36319
103.843000,41.118,-3.358,1.36328
103.844000,41.118,-3.358,1.36322
103.846000,41.118,-3.358,1.36308
103.847000,41.118,-3.358,1.36310
103.848000,41.118,-3.358,1.36301
103.849000,41.118,-3.358,1.36302
103.850000,41.118,-3.358,1.36302
103.851000,41.118,-3.358,1.36297
103.852000,41.118,-3.358,1.36300
